trait_family,trait_value,base_site,survey_start,site_start,X_start,Y_start,value_start,survey_end,site_end,X,Y,value_end,delta,direction,delta_sd,standardized_change,abs_standardized_change,winner_label,signed_winner_change
Migration,short-and long-distance,FF93,FF93_1,FF93,697500.3265644838,6167499.704813483,0.0050716510384174315,FF93_3,FF93,697500.3265644838,6167499.704813483,0.025606625008102606,0.020534973969685174,Increase,0.005534462869832597,3.710382462156857,3.710382462156857,Migration: short-and long-distance,3.710382462156857
Migration,short-and long-distance,FF94,FF94_1,FF94,697500.3508075213,6172499.728548656,0.006111557398001326,FF94_3,FF94,697500.3508075213,6172499.728548656,0.0307169731414277,0.024605415743426375,Increase,0.005534462869832597,4.4458543353043805,4.4458543353043805,Migration: short-and long-distance,4.4458543353043805
Foraging guild,Scolopacids,FF95,FF95_1,FF95,697500.3012456638,6177499.8028586125,0.0478665960126074,FF95_3,FF95,697500.3012456638,6177499.8028586125,0.008875970661799312,-0.038990625350808085,Decrease,0.011717888545512397,-3.3274446329957916,3.3274446329957916,Foraging guild: Scolopacids,-3.3274446329957916
Foraging guild,Scolopacids,FF96,FF96_1,FF96,697500.3061860544,6182499.82213949,0.03925056825154812,FF96_3,FF96,697500.3061860544,6182499.82213949,0.00777386786303141,-0.031476700388516715,Decrease,0.011717888545512397,-2.686209231830538,2.686209231830538,Foraging guild: Scolopacids,-2.686209231830538
Migration,short-and long-distance,FF97,FF97_1,FF97,697500.3003211509,6187499.7834761925,0.0045002945826664136,FF97_3,FF97,697500.3003211509,6187499.7834761925,0.02519526767377205,0.020694973091105635,Increase,0.005534462869832597,3.739292064621188,3.739292064621188,Migration: short-and long-distance,3.739292064621188
Migration,short-and long-distance,FF98,FF98_1,FF98,697500.3387565847,6192499.800885114,0.0028210383318178363,FF98_3,FF98,697500.3387565847,6192499.800885114,0.021440588645854065,0.01861955031403623,Increase,0.005534462869832597,3.364292209010596,3.364292209010596,Migration: short-and long-distance,3.364292209010596
Migration,short-and long-distance,FF99,FF99_1,FF99,697500.3563003049,6197499.871448284,6.565865201287196e-4,FF99_3,FF99,697500.3563003049,6197499.871448284,0.017274601569462016,0.016618015049333298,Increase,0.005534462869832597,3.0026427930188553,3.0026427930188553,Migration: short-and long-distance,3.0026427930188553
Migration,short-and long-distance,FG04,FG04_1,FG04,652500.2116871931,6122499.731481395,0.004574240532964746,FG04_3,FG04,652500.2116871931,6122499.731481395,0.01908154184595911,0.014507301312994363,Increase,0.005534462869832597,2.621266354874501,2.621266354874501,Migration: short-and long-distance,2.621266354874501
Thermal,Thermal group: warm,FG05,FG05_1,FG05,652500.2171045082,6127499.660736048,0.2276654898676201,FG05_3,FG05,652500.2171045082,6127499.660736048,0.2854487859977032,0.05778329613008307,Increase,0.017383027778384196,3.3241214860127317,3.3241214860127317,Thermal: Thermal group: warm,3.3241214860127317
Foraging guild,Diurnal raptors,FG06,FG06_1,FG06,652500.1805834217,6132499.7467744155,0.0025355558328710418,FG06_3,FG06,652500.1805834217,6132499.7467744155,0.03871643107601947,0.036180875243148426,Increase,0.010732638859737756,3.3711071168971096,3.3711071168971096,Foraging guild: Diurnal raptors,3.3711071168971096
Foraging guild,Diurnal raptors,FG07,FG07_1,FG07,652500.1714465149,6137499.7692362005,0.005323409141052968,FG07_3,FG07,652500.1714465149,6137499.7692362005,0.04366533903249932,0.03834192989144635,Increase,0.010732638859737756,3.572460640158278,3.572460640158278,Foraging guild: Diurnal raptors,3.572460640158278
Migration,short-and long-distance,FG08,FG08_1,FG08,652500.1877744175,6142499.728074739,0.005123815727311405,FG08_3,FG08,652500.1877744175,6142499.728074739,0.015825189471169065,0.01070137374385766,Increase,0.005534462869832597,1.933588497302783,1.933588497302783,Migration: short-and long-distance,1.933588497302783
Foraging guild,Diurnal raptors,FG09,FG09_1,FG09,652500.2237905464,6147499.734495867,0.011255033665917307,FG09_3,FG09,652500.2237905464,6147499.734495867,0.03975834556538529,0.028503311899467983,Increase,0.010732638859737756,2.6557598994963705,2.6557598994963705,Foraging guild: Diurnal raptors,2.6557598994963705
Migration,short-and long-distance,FG14,FG14_1,FG14,657500.2100665862,6122499.639163951,0.001380924725233251,FG14_3,FG14,657500.2100665862,6122499.639163951,0.023084557589808367,0.021703632864575117,Increase,0.005534462869832597,3.9215427720868594,3.9215427720868594,Migration: short-and long-distance,3.9215427720868594
Foraging guild,Dabbling ducks,FG15,FG15_1,FG15,657500.1898129255,6127499.635449556,0.028124158602685252,FG15_3,FG15,657500.1898129255,6127499.635449556,0.013874340586950314,-0.014249818015734939,Decrease,0.010532037429120672,-1.3529972820201672,1.3529972820201672,Foraging guild: Dabbling ducks,-1.3529972820201672
Foraging guild,Omnivorous corvids,FG16,FG16_1,FG16,657500.1792098745,6132499.679580689,0.039217218248798535,FG16_3,FG16,657500.1792098745,6132499.679580689,0.08575449720319077,0.04653727895439223,Increase,0.01281616434375531,3.6311393726054684,3.6311393726054684,Foraging guild: Omnivorous corvids,3.6311393726054684
Foraging guild,Foliage gleaners,FG17,FG17_1,FG17,657500.1763130119,6137499.771510345,0.18551146864214108,FG17_3,FG17,657500.1763130119,6137499.771510345,0.12624416128661373,-0.05926730735552735,Decrease,0.023788136775533864,-2.491464880783932,2.491464880783932,Foraging guild: Foliage gleaners,-2.491464880783932
Migration,long-distance,FG18,FG18_1,FG18,657500.1871278463,6142499.68869132,0.27959553055333913,FG18_3,FG18,657500.1871278463,6142499.68869132,0.22880276801380545,-0.05079276253953369,Decrease,0.028920469123825114,-1.7562911003296917,1.7562911003296917,Migration: long-distance,-1.7562911003296917
Migration,long-distance,FG19,FG19_1,FG19,657500.1978004752,6147499.764823828,0.2813256772891103,FG19_3,FG19,657500.1978004752,6147499.764823828,0.2316488145470495,-0.04967686274206079,Decrease,0.028920469123825114,-1.717705979435038,1.717705979435038,Migration: long-distance,-1.717705979435038
Thermal,Thermal group: cold,FG24,FG24_1,FG24,662500.1893252225,6122499.713272569,0.25296479500978036,FG24_3,FG24,662500.1893252225,6122499.713272569,0.2046021318371668,-0.04836266317261356,Decrease,0.018306465811002055,-2.6418350582747627,2.6418350582747627,Thermal: Thermal group: cold,-2.6418350582747627
Foraging guild,Omnivorous corvids,FG25,FG25_1,FG25,662500.212405978,6127499.6770139495,0.047835175049767954,FG25_3,FG25,662500.212405978,6127499.6770139495,0.08603639541126844,0.03820122036150048,Increase,0.01281616434375531,2.980706187660122,2.980706187660122,Foraging guild: Omnivorous corvids,2.980706187660122
Foraging guild,Omnivorous corvids,FG26,FG26_1,FG26,662500.2293112001,6132499.688712805,0.04572385938943317,FG26_3,FG26,662500.2293112001,6132499.688712805,0.07753341896745018,0.03180955957801701,Increase,0.01281616434375531,2.481987490548703,2.481987490548703,Foraging guild: Omnivorous corvids,2.481987490548703
Migration,short-and long-distance,FG27,FG27_1,FG27,662500.2380894625,6137499.748319519,0.00507752121138632,FG27_3,FG27,662500.2380894625,6137499.748319519,0.018666561759882544,0.013589040548496224,Increase,0.005534462869832597,2.455349483428237,2.455349483428237,Migration: short-and long-distance,2.455349483428237
Migration,short-and long-distance,FG28,FG28_1,FG28,662500.2408897995,6142499.744536591,0.006523604793602961,FG28_3,FG28,662500.2408897995,6142499.744536591,0.018494900686092434,0.011971295892489475,Increase,0.005534462869832597,2.163045660265054,2.163045660265054,Migration: short-and long-distance,2.163045660265054
Migration,long-distance,FG29,FG29_1,FG29,662500.2357788663,6147499.677311915,0.28382537412326087,FG29_3,FG29,662500.2357788663,6147499.677311915,0.22360080468379528,-0.06022456943946558,Decrease,0.028920469123825114,-2.082420211844063,2.082420211844063,Migration: long-distance,-2.082420211844063
Thermal,Thermal group: cold,FG33,FG33_1,FG33,667500.2205645419,6117499.620359663,0.25579860584526704,FG33_3,FG33,667500.2205645419,6117499.620359663,0.20837421861374572,-0.047424387231521314,Decrease,0.018306465811002055,-2.590581258072194,2.590581258072194,Thermal: Thermal group: cold,-2.590581258072194
Thermal,Thermal group: warm,FG34,FG34_1,FG34,667500.2407739353,6122499.62178409,0.2371739359690636,FG34_3,FG34,667500.2407739353,6122499.62178409,0.2856813237627665,0.048507387793702894,Increase,0.017383027778384196,2.790502806077423,2.790502806077423,Thermal: Thermal group: warm,2.790502806077423
Migration,long-distance,FG35,FG35_1,FG35,667500.2410699656,6127499.67131439,0.28916793456359213,FG35_3,FG35,667500.2410699656,6127499.67131439,0.22611262159298806,-0.06305531297060407,Decrease,0.028920469123825114,-2.1803004889245785,2.1803004889245785,Migration: long-distance,-2.1803004889245785
Migration,long-distance,FG36,FG36_1,FG36,667500.223709299,6132499.657654755,0.2890851287164568,FG36_3,FG36,667500.223709299,6132499.657654755,0.23724031283488334,-0.05184481588157347,Decrease,0.028920469123825114,-1.792668564939112,1.792668564939112,Migration: long-distance,-1.792668564939112
Migration,short-and long-distance,FG37,FG37_1,FG37,667500.2459156871,6137499.694400441,0.007827843219406149,FG37_3,FG37,667500.2459156871,6137499.694400441,0.021591974429012985,0.013764131209606836,Increase,0.005534462869832597,2.4869859159472805,2.4869859159472805,Migration: short-and long-distance,2.4869859159472805
Migration,short-and long-distance,FG38,FG38_1,FG38,667500.246432031,6142499.6678515,0.001186200560987256,FG38_3,FG38,667500.246432031,6142499.6678515,0.012810096482133725,0.011623895921146469,Increase,0.005534462869832597,2.100275346412806,2.100275346412806,Migration: short-and long-distance,2.100275346412806
Foraging guild,Omnivorous corvids,FG39,FG39_1,FG39,667500.2190836334,6147499.6891986625,0.034997575998347207,FG39_3,FG39,667500.2190836334,6147499.6891986625,0.08126819467505228,0.04627061867670507,Increase,0.01281616434375531,3.6103328137525392,3.6103328137525392,Foraging guild: Omnivorous corvids,3.6103328137525392
Foraging guild,Terns,FG43,FG43_1,FG43,672500.2258820928,6117499.596572478,0.029961199136894576,FG43_3,FG43,672500.2258820928,6117499.596572478,0.003721547556472311,-0.026239651580422265,Decrease,0.0061841138867764186,-4.243073795346961,4.243073795346961,Foraging guild: Terns,-4.243073795346961
Migration,sedentary and short-distance,FG44,FG44_1,FG44,672500.2404861517,6122499.693047497,0.2267056331182033,FG44_3,FG44,672500.2404861517,6122499.693047497,0.26769524907350445,0.04098961595530115,Increase,0.019759113830989605,2.07446630987136,2.07446630987136,Migration: sedentary and short-distance,2.07446630987136
Migration,short-and long-distance,FG45,FG45_1,FG45,672500.2238220301,6127499.726472702,0.0032519940958118418,FG45_3,FG45,672500.2238220301,6127499.726472702,0.019542893951053714,0.01629089985524187,Increase,0.005534462869832597,2.943537654582662,2.943537654582662,Migration: short-and long-distance,2.943537654582662
Migration,short-and long-distance,FG46,FG46_1,FG46,672500.2374023632,6132499.69926705,0.008588506565820669,FG46_3,FG46,672500.2374023632,6132499.69926705,0.023440732945451723,0.014852226379631054,Increase,0.005534462869832597,2.6835894880762465,2.6835894880762465,Migration: short-and long-distance,2.6835894880762465
Foraging guild,Diurnal raptors,FG47,FG47_1,FG47,672500.2747216006,6137499.722619677,0.021922749370575284,FG47_3,FG47,672500.2747216006,6137499.722619677,0.053998220496983794,0.03207547112640851,Increase,0.010732638859737756,2.9885913003870748,2.9885913003870748,Foraging guild: Diurnal raptors,2.9885913003870748
Migration,short-and long-distance,FG48,FG48_1,FG48,672500.2746404527,6142499.682758598,0.001796018762519081,FG48_3,FG48,672500.2746404527,6142499.682758598,0.02546913457066226,0.02367311580814318,Increase,0.005534462869832597,4.277400782139357,4.277400782139357,Migration: short-and long-distance,4.277400782139357
Migration,short-and long-distance,FG49,FG49_1,FG49,672500.2308515612,6147499.690869135,0.004191947930202402,FG49_3,FG49,672500.2308515612,6147499.690869135,0.02592060159805627,0.021728653667853867,Increase,0.005534462869832597,3.926063681137516,3.926063681137516,Migration: short-and long-distance,3.926063681137516
Foraging guild,Plovers,FG51,FG51_1,FG51,677500.2769194953,6107499.589955671,0.09064355971948464,FG51_3,FG51,677500.2769194953,6107499.589955671,0.046903020453883164,-0.04374053926560147,Decrease,0.011480832277377154,-3.8098752955211874,3.8098752955211874,Foraging guild: Plovers,-3.8098752955211874
Foraging guild,Diurnal raptors,FG52,FG52_1,FG52,677500.260739334,6112499.577837041,0.004707501385441518,FG52_3,FG52,677500.260739334,6112499.577837041,0.04086548017018687,0.036157978784745345,Increase,0.010732638859737756,3.368973768453888,3.368973768453888,Foraging guild: Diurnal raptors,3.368973768453888
Migration,short-and long-distance,FG53,FG53_1,FG53,677500.2611837294,6117499.616630811,0.00270181779321816,FG53_3,FG53,677500.2611837294,6117499.616630811,0.022719495116447313,0.020017677323229153,Increase,0.005534462869832597,3.6169141963788505,3.6169141963788505,Migration: short-and long-distance,3.6169141963788505
Migration,long-distance,FG54,FG54_1,FG54,677500.2760694259,6122499.706284379,0.29908985858773063,FG54_3,FG54,677500.2760694259,6122499.706284379,0.21970746231411578,-0.07938239627361485,Decrease,0.028920469123825114,-2.7448516112838033,2.7448516112838033,Migration: long-distance,-2.7448516112838033
Migration,long-distance,FG55,FG55_1,FG55,677500.2485989162,6127499.621722549,0.28486981790238297,FG55_3,FG55,677500.2485989162,6127499.621722549,0.22263476677194483,-0.062235051130438146,Decrease,0.028920469123825114,-2.1519378148388326,2.1519378148388326,Migration: long-distance,-2.1519378148388326
Foraging guild,Omnivorous corvids,FG56,FG56_1,FG56,677500.2903632673,6132499.70169495,0.030312511027359306,FG56_3,FG56,677500.2903632673,6132499.70169495,0.06371966414230723,0.03340715311494792,Increase,0.01281616434375531,2.6066420669165025,2.6066420669165025,Foraging guild: Omnivorous corvids,2.6066420669165025
Foraging guild,Omnivorous corvids,FG57,FG57_1,FG57,677500.2811134357,6137499.718577848,0.03569604300411039,FG57_3,FG57,677500.2811134357,6137499.718577848,0.08128704348354293,0.04559100047943254,Increase,0.01281616434375531,3.557304608195572,3.557304608195572,Foraging guild: Omnivorous corvids,3.557304608195572
Migration,short-and long-distance,FG58,FG58_1,FG58,677500.2822108439,6142499.674861006,0.0010849572883544724,FG58_3,FG58,677500.2822108439,6142499.674861006,0.019879272907054428,0.018794315618699955,Increase,0.005534462869832597,3.395869854172214,3.395869854172214,Migration: short-and long-distance,3.395869854172214
Thermal,Thermal group: cold,FG59,FG59_1,FG59,677500.2869998979,6147499.681728301,0.26900068699368235,FG59_3,FG59,677500.2869998979,6147499.681728301,0.21396008368979455,-0.0550406033038878,Decrease,0.018306465811002055,-3.0066209323051742,3.0066209323051742,Thermal: Thermal group: cold,-3.0066209323051742
Thermal,Thermal group: cold,FG60,FG60_1,FG60,682500.2334478453,6102499.59563694,0.2543885926323219,FG60_3,FG60,682500.2334478453,6102499.59563694,0.2039130325143842,-0.05047556011793769,Decrease,0.018306465811002055,-2.757253127886773,2.757253127886773,Thermal: Thermal group: cold,-2.757253127886773
Migration,short-and long-distance,FG62,FG62_1,FG62,682500.2601156291,6112499.636107586,7.729144668073737e-4,FG62_3,FG62,682500.2601156291,6112499.636107586,0.013287239846400655,0.012514325379593282,Increase,0.005534462869832597,2.2611634902831694,2.2611634902831694,Migration: short-and long-distance,2.2611634902831694
Foraging guild,Diurnal raptors,FG63,FG63_1,FG63,682500.2782719862,6117499.677322921,0.010294679126343484,FG63_3,FG63,682500.2782719862,6117499.677322921,0.04948498339306401,0.03919030426672052,Increase,0.010732638859737756,3.6515068455101365,3.6515068455101365,Foraging guild: Diurnal raptors,3.6515068455101365
