atlas,permutation,variable_raw,variable,null_r2t_beta
2010s,362,hh,Land-use heterogeneity,0.006921142875608255
2010s,362,perc_urban,Urban,0.003106660392142006
2010s,362,perc_cropland,Cropland,0.0114334388328511
2010s,362,perc_pasture,Pasture,0.007064946667766057
2010s,362,perc_forest,Forest,0.0035506656160830936
2010s,362,perc_grass_shrub,Grass/shrubland,0.003683111536255885
2010s,363,tmean_breeding,Temperature,0.004591246007372497
2010s,363,prec_breeding,Precipitation,0.00621543510660989
2010s,363,hh,Land-use heterogeneity,0.005734752393691703
2010s,363,perc_urban,Urban,0.004574337394025002
2010s,363,perc_cropland,Cropland,0.018314483172973
2010s,363,perc_pasture,Pasture,0.004432817567478914
2010s,363,perc_forest,Forest,0.0038896313508237686
2010s,363,perc_grass_shrub,Grass/shrubland,0.005108297813372512
2010s,364,tmean_breeding,Temperature,0.004367796418541135
2010s,364,prec_breeding,Precipitation,0.005158940900899719
2010s,364,hh,Land-use heterogeneity,0.007267417575843187
2010s,364,perc_urban,Urban,0.0025457865919281085
2010s,364,perc_cropland,Cropland,0.0034177242032974375
2010s,364,perc_pasture,Pasture,0.008712515062028078
2010s,364,perc_forest,Forest,0.009834221387788942
2010s,364,perc_grass_shrub,Grass/shrubland,0.0062492049020463885
2010s,365,tmean_breeding,Temperature,0.006947880007068374
2010s,365,prec_breeding,Precipitation,0.005775662420659681
2010s,365,hh,Land-use heterogeneity,0.006043387954956908
2010s,365,perc_urban,Urban,0.003720196780848001
2010s,365,perc_cropland,Cropland,0.004927879923504167
2010s,365,perc_pasture,Pasture,0.0065891630629442794
2010s,365,perc_forest,Forest,0.0032322347680645343
2010s,365,perc_grass_shrub,Grass/shrubland,0.005767484006977627
2010s,366,tmean_breeding,Temperature,0.019497900516243876
2010s,366,prec_breeding,Precipitation,0.004537116098449005
2010s,366,hh,Land-use heterogeneity,0.0046277570387499665
2010s,366,perc_urban,Urban,0.007645016493218975
2010s,366,perc_cropland,Cropland,0.010676488704027789
2010s,366,perc_pasture,Pasture,0.005829709768822931
2010s,366,perc_forest,Forest,0.0035069261112027415
2010s,366,perc_grass_shrub,Grass/shrubland,0.005533061599133944
2010s,367,tmean_breeding,Temperature,0.006982209092587092
2010s,367,prec_breeding,Precipitation,0.007767843933641427
2010s,367,hh,Land-use heterogeneity,0.004735660813204152
2010s,367,perc_urban,Urban,0.011212194490345325
2010s,367,perc_cropland,Cropland,0.009756940584041914
2010s,367,perc_pasture,Pasture,0.007370023312916906
2010s,367,perc_forest,Forest,0.003365570316408026
2010s,367,perc_grass_shrub,Grass/shrubland,0.008097251484580308
2010s,368,tmean_breeding,Temperature,0.006010355204423809
2010s,368,prec_breeding,Precipitation,0.00455193939177225
2010s,368,hh,Land-use heterogeneity,0.005862362178720934
2010s,368,perc_urban,Urban,0.003693100929845272
2010s,368,perc_cropland,Cropland,0.011063590144367894
2010s,368,perc_pasture,Pasture,0.008627520789028604
2010s,368,perc_forest,Forest,0.008067270307149304
2010s,368,perc_grass_shrub,Grass/shrubland,0.007860661583897305
2010s,369,tmean_breeding,Temperature,0.004300704424741824
2010s,369,prec_breeding,Precipitation,0.006170792008936193
2010s,369,hh,Land-use heterogeneity,0.006569844777846747
2010s,369,perc_urban,Urban,0.003169960009836129
2010s,369,perc_cropland,Cropland,0.0034177583299120364
2010s,369,perc_pasture,Pasture,0.005850007055808377
2010s,369,perc_forest,Forest,0.011214035517473178
2010s,369,perc_grass_shrub,Grass/shrubland,0.0051682230064705355
2010s,370,tmean_breeding,Temperature,0.0073184695286271926
2010s,370,prec_breeding,Precipitation,0.004659082385447978
2010s,370,hh,Land-use heterogeneity,0.005482283125567057
2010s,370,perc_urban,Urban,0.010551224759211063
2010s,370,perc_cropland,Cropland,0.011014918866061315
2010s,370,perc_pasture,Pasture,0.004135384783322076
2010s,370,perc_forest,Forest,0.003281138741060915
2010s,370,perc_grass_shrub,Grass/shrubland,0.004243593892269062
2010s,371,tmean_breeding,Temperature,0.012477793304198313
2010s,371,prec_breeding,Precipitation,0.0041031094956759705
2010s,371,hh,Land-use heterogeneity,0.0075960301140390145
2010s,371,perc_urban,Urban,0.007990806625156477
2010s,371,perc_cropland,Cropland,0.004948660228545645
2010s,371,perc_pasture,Pasture,0.008228465074846848
2010s,371,perc_forest,Forest,0.00799930153485442
2010s,371,perc_grass_shrub,Grass/shrubland,0.0050326958604296574
2010s,372,tmean_breeding,Temperature,0.0055018785826519735
2010s,372,prec_breeding,Precipitation,0.0039813865447727425
2010s,372,hh,Land-use heterogeneity,0.021525972014346778
2010s,372,perc_urban,Urban,0.005652544844742699
2010s,372,perc_cropland,Cropland,0.007012776517832423
2010s,372,perc_pasture,Pasture,0.004081797444838233
2010s,372,perc_forest,Forest,0.012864175757216005
2010s,372,perc_grass_shrub,Grass/shrubland,0.007757687701634401
2010s,373,tmean_breeding,Temperature,0.00888380055274614
2010s,373,prec_breeding,Precipitation,0.004123208191832654
2010s,373,hh,Land-use heterogeneity,0.005447730155031534
2010s,373,perc_urban,Urban,0.005994526355149115
2010s,373,perc_cropland,Cropland,0.003334600351862113
2010s,373,perc_pasture,Pasture,0.008668166776761332
2010s,373,perc_forest,Forest,0.003954575603327343
2010s,373,perc_grass_shrub,Grass/shrubland,0.006723456846533236
2010s,374,tmean_breeding,Temperature,0.006982439953916658
2010s,374,prec_breeding,Precipitation,0.0063230150069417115
2010s,374,hh,Land-use heterogeneity,0.004701246293568438
2010s,374,perc_urban,Urban,0.00807779939314957
2010s,374,perc_cropland,Cropland,0.002823192062023545
2010s,374,perc_pasture,Pasture,0.008447475046464738
2010s,374,perc_forest,Forest,0.0051474820968612995
2010s,374,perc_grass_shrub,Grass/shrubland,0.006005094619690024
2010s,375,tmean_breeding,Temperature,0.003873973337467045
2010s,375,prec_breeding,Precipitation,0.004268048406013947
2010s,375,hh,Land-use heterogeneity,0.006775468134580704
2010s,375,perc_urban,Urban,0.015076109710953457
2010s,375,perc_cropland,Cropland,0.00519661718419521
2010s,375,perc_pasture,Pasture,0.004746711850589196
2010s,375,perc_forest,Forest,0.003975991613838384
2010s,375,perc_grass_shrub,Grass/shrubland,0.007919505767461373
2010s,376,tmean_breeding,Temperature,0.006354159922913426
2010s,376,prec_breeding,Precipitation,0.005164921961844608
2010s,376,hh,Land-use heterogeneity,0.006952598463951698
2010s,376,perc_urban,Urban,0.008940328661348832
2010s,376,perc_cropland,Cropland,0.0052071070207606405
2010s,376,perc_pasture,Pasture,0.004028811837588961
2010s,376,perc_forest,Forest,0.007886409964128427
2010s,376,perc_grass_shrub,Grass/shrubland,0.007767919583885036
2010s,377,tmean_breeding,Temperature,0.004234995861911818
2010s,377,prec_breeding,Precipitation,0.006573969691314311
2010s,377,hh,Land-use heterogeneity,0.007926002918977078
2010s,377,perc_urban,Urban,0.006628816701043182
2010s,377,perc_cropland,Cropland,0.006369270229393763
2010s,377,perc_pasture,Pasture,0.005430184513892984
2010s,377,perc_forest,Forest,0.021828135910572827
2010s,377,perc_grass_shrub,Grass/shrubland,0.018713930267523982
2010s,378,tmean_breeding,Temperature,0.005529007777804169
2010s,378,prec_breeding,Precipitation,0.005785909068575565
2010s,378,hh,Land-use heterogeneity,0.005559848119542824
2010s,378,perc_urban,Urban,0.005440890528186604
2010s,378,perc_cropland,Cropland,0.003098641722072514
2010s,378,perc_pasture,Pasture,0.004322021503668324
2010s,378,perc_forest,Forest,0.004647352049655784
2010s,378,perc_grass_shrub,Grass/shrubland,0.0060064593441353994
2010s,379,tmean_breeding,Temperature,0.0045031946862006044
2010s,379,prec_breeding,Precipitation,0.006138376145376609
2010s,379,hh,Land-use heterogeneity,0.006093364563342625
2010s,379,perc_urban,Urban,0.0050327791447944276
2010s,379,perc_cropland,Cropland,0.010377967441627462
2010s,379,perc_pasture,Pasture,0.010958938452363613
2010s,379,perc_forest,Forest,0.006387284847809329
2010s,379,perc_grass_shrub,Grass/shrubland,0.005260106355472811
2010s,380,tmean_breeding,Temperature,0.006870631802866624
2010s,380,prec_breeding,Precipitation,0.006715695280602424
2010s,380,hh,Land-use heterogeneity,0.005079205338141961
2010s,380,perc_urban,Urban,0.003895415557893029
2010s,380,perc_cropland,Cropland,0.007961773952739861
2010s,380,perc_pasture,Pasture,0.0038605491596785065
2010s,380,perc_forest,Forest,0.0033447859452582275
2010s,380,perc_grass_shrub,Grass/shrubland,0.00564841601701449
2010s,381,tmean_breeding,Temperature,0.004774347406011601
2010s,381,prec_breeding,Precipitation,0.0073425345716973825
2010s,381,hh,Land-use heterogeneity,0.009229015292446397
2010s,381,perc_urban,Urban,0.003546517074819345
2010s,381,perc_cropland,Cropland,0.00467282571382781
2010s,381,perc_pasture,Pasture,0.00553700389354662
2010s,381,perc_forest,Forest,0.01588552015945699
2010s,381,perc_grass_shrub,Grass/shrubland,0.006720817078505519
2010s,382,tmean_breeding,Temperature,0.007246221377914543
2010s,382,prec_breeding,Precipitation,0.006193894460929642
2010s,382,hh,Land-use heterogeneity,0.004709960428699237
2010s,382,perc_urban,Urban,0.007305346684915514
2010s,382,perc_cropland,Cropland,0.005607083037704622
2010s,382,perc_pasture,Pasture,0.006033095460686921
2010s,382,perc_forest,Forest,0.004400044486627035
2010s,382,perc_grass_shrub,Grass/shrubland,0.0068181294011762875
2010s,383,tmean_breeding,Temperature,0.0040059166046291905
2010s,383,prec_breeding,Precipitation,0.004659678302631133
2010s,383,hh,Land-use heterogeneity,0.0074535474405037
2010s,383,perc_urban,Urban,0.006378172998621281
2010s,383,perc_cropland,Cropland,0.0028683239251741013
2010s,383,perc_pasture,Pasture,0.004996868475543716
2010s,383,perc_forest,Forest,0.0050983523035559525
2010s,383,perc_grass_shrub,Grass/shrubland,0.008792366838241873
2010s,384,tmean_breeding,Temperature,0.003447570241576914
2010s,384,prec_breeding,Precipitation,0.002912346748294826
2010s,384,hh,Land-use heterogeneity,0.0056317829916884415
2010s,384,perc_urban,Urban,0.006218213955502141
2010s,384,perc_cropland,Cropland,0.003924415520014713
2010s,384,perc_pasture,Pasture,0.010349669301756601
2010s,384,perc_forest,Forest,0.02198668290150774
2010s,384,perc_grass_shrub,Grass/shrubland,0.013520646255834486
2010s,385,tmean_breeding,Temperature,0.004782661082515861
2010s,385,prec_breeding,Precipitation,0.004929923588700455
2010s,385,hh,Land-use heterogeneity,0.005707597384022569
2010s,385,perc_urban,Urban,0.004013081921447828
2010s,385,perc_cropland,Cropland,0.0032882824888123565
2010s,385,perc_pasture,Pasture,0.004955341836718505
2010s,385,perc_forest,Forest,0.00420657543263771
2010s,385,perc_grass_shrub,Grass/shrubland,0.004533351037740703
2010s,386,tmean_breeding,Temperature,0.005734351981404519
2010s,386,prec_breeding,Precipitation,0.003887293629176564
2010s,386,hh,Land-use heterogeneity,0.005295719366439594
2010s,386,perc_urban,Urban,0.0031910047527906106
2010s,386,perc_cropland,Cropland,0.0023275772940413125
2010s,386,perc_pasture,Pasture,0.004550402490573986
2010s,386,perc_forest,Forest,0.004852630810016704
2010s,386,perc_grass_shrub,Grass/shrubland,0.003973841268136674
2010s,387,tmean_breeding,Temperature,0.005386001278789873
2010s,387,prec_breeding,Precipitation,0.004115735338896522
2010s,387,hh,Land-use heterogeneity,0.00619371379070965
2010s,387,perc_urban,Urban,0.003046656781570876
2010s,387,perc_cropland,Cropland,0.0037608455505762518
2010s,387,perc_pasture,Pasture,0.009492908801711651
2010s,387,perc_forest,Forest,0.0029549559114827625
2010s,387,perc_grass_shrub,Grass/shrubland,0.0053476458158329765
2010s,388,tmean_breeding,Temperature,0.007317846474041051
2010s,388,prec_breeding,Precipitation,0.010509066776865191
2010s,388,hh,Land-use heterogeneity,0.004628949591663681
2010s,388,perc_urban,Urban,0.01201152902694915
2010s,388,perc_cropland,Cropland,0.0034753976152817815
2010s,388,perc_pasture,Pasture,0.00594925518304579
2010s,388,perc_forest,Forest,0.0055752605741325924
2010s,388,perc_grass_shrub,Grass/shrubland,0.006691038127442279
2010s,389,tmean_breeding,Temperature,0.008215048343648458
2010s,389,prec_breeding,Precipitation,0.0037086324189457287
2010s,389,hh,Land-use heterogeneity,0.006226335959653204
2010s,389,perc_urban,Urban,0.004638842889704716
2010s,389,perc_cropland,Cropland,0.01879950261890982
2010s,389,perc_pasture,Pasture,0.004649786365561702
2010s,389,perc_forest,Forest,0.013164675085621016
2010s,389,perc_grass_shrub,Grass/shrubland,0.006281986629227636
2010s,390,tmean_breeding,Temperature,0.004741489542206181
2010s,390,prec_breeding,Precipitation,0.004559610801832669
2010s,390,hh,Land-use heterogeneity,0.010634153497678865
2010s,390,perc_urban,Urban,0.004953485279201032
2010s,390,perc_cropland,Cropland,0.002269572118621957
2010s,390,perc_pasture,Pasture,0.005194735712325626
2010s,390,perc_forest,Forest,0.00550556816791933
2010s,390,perc_grass_shrub,Grass/shrubland,0.004211296383449588
2010s,391,tmean_breeding,Temperature,0.004111527174015714
2010s,391,prec_breeding,Precipitation,0.007231147586898777
2010s,391,hh,Land-use heterogeneity,0.006974406473903112
2010s,391,perc_urban,Urban,0.01125078607985134
2010s,391,perc_cropland,Cropland,0.0031797596563658843
2010s,391,perc_pasture,Pasture,0.005123522877809246
2010s,391,perc_forest,Forest,0.010350415196358494
2010s,391,perc_grass_shrub,Grass/shrubland,0.0049080627983191655
2010s,392,tmean_breeding,Temperature,0.009130980606394177
2010s,392,prec_breeding,Precipitation,0.005492463675495877
2010s,392,hh,Land-use heterogeneity,0.00511352390010539
2010s,392,perc_urban,Urban,0.012773733047680496
2010s,392,perc_cropland,Cropland,0.005305223580800553
2010s,392,perc_pasture,Pasture,0.015969096941180955
2010s,392,perc_forest,Forest,0.008116266779165299
2010s,392,perc_grass_shrub,Grass/shrubland,0.008710326542407913
2010s,393,tmean_breeding,Temperature,0.005584038968893062
2010s,393,prec_breeding,Precipitation,0.006073377828657939
2010s,393,hh,Land-use heterogeneity,0.005770539789201812
2010s,393,perc_urban,Urban,0.004144650228235292
2010s,393,perc_cropland,Cropland,0.003776251458588183
2010s,393,perc_pasture,Pasture,0.004085238168188736
2010s,393,perc_forest,Forest,0.0032302705255497837
2010s,393,perc_grass_shrub,Grass/shrubland,0.004389192433456826
2010s,394,tmean_breeding,Temperature,0.00736884808751552
2010s,394,prec_breeding,Precipitation,0.0043157073770057
2010s,394,hh,Land-use heterogeneity,0.005297760056607375
2010s,394,perc_urban,Urban,0.01115442078732939
2010s,394,perc_cropland,Cropland,0.004450892871127476
2010s,394,perc_pasture,Pasture,0.0032099621544533453
2010s,394,perc_forest,Forest,0.013755252112374158
2010s,394,perc_grass_shrub,Grass/shrubland,0.005765517000675747
2010s,395,tmean_breeding,Temperature,0.007493995774277444
2010s,395,prec_breeding,Precipitation,0.004082008166523875
2010s,395,hh,Land-use heterogeneity,0.004068022786343975
2010s,395,perc_urban,Urban,0.005255859014112967
2010s,395,perc_cropland,Cropland,0.0022234995028472364
2010s,395,perc_pasture,Pasture,0.004080292751168499
2010s,395,perc_forest,Forest,0.003398028062969729
2010s,395,perc_grass_shrub,Grass/shrubland,0.006057830618143884
2010s,396,tmean_breeding,Temperature,0.004810153489025054
2010s,396,prec_breeding,Precipitation,0.007390983282418007
2010s,396,hh,Land-use heterogeneity,0.004895663721628751
2010s,396,perc_urban,Urban,0.00691882980233156
2010s,396,perc_cropland,Cropland,0.005005031326966264
2010s,396,perc_pasture,Pasture,0.003396820700027757
2010s,396,perc_forest,Forest,0.013663624277368173
2010s,396,perc_grass_shrub,Grass/shrubland,0.007013359929204194
2010s,397,tmean_breeding,Temperature,0.004173142033031893
2010s,397,prec_breeding,Precipitation,0.007621377717982704
2010s,397,hh,Land-use heterogeneity,0.008588333539348868
2010s,397,perc_urban,Urban,0.006889897874229762
2010s,397,perc_cropland,Cropland,0.004583100520619511
2010s,397,perc_pasture,Pasture,0.0054294314344123604
2010s,397,perc_forest,Forest,0.0037030746923110984
2010s,397,perc_grass_shrub,Grass/shrubland,0.007358331590790787
2010s,398,tmean_breeding,Temperature,0.005082012167044629
2010s,398,prec_breeding,Precipitation,0.009525962852595351
2010s,398,hh,Land-use heterogeneity,0.006847581503421855
2010s,398,perc_urban,Urban,0.004134541672561053
2010s,398,perc_cropland,Cropland,0.0034149810161246026
2010s,398,perc_pasture,Pasture,0.006612961049269852
2010s,398,perc_forest,Forest,0.0030720754935533883
2010s,398,perc_grass_shrub,Grass/shrubland,0.006866511475764473
2010s,399,tmean_breeding,Temperature,0.008902065958501989
2010s,399,prec_breeding,Precipitation,0.0068067030421966775
2010s,399,hh,Land-use heterogeneity,0.007113719683923118
2010s,399,perc_urban,Urban,0.011768223449440543
2010s,399,perc_cropland,Cropland,0.006094371035546869
2010s,399,perc_pasture,Pasture,0.004662589481457939
2010s,399,perc_forest,Forest,0.0052130800381479684
2010s,399,perc_grass_shrub,Grass/shrubland,0.00649202872879778
2010s,400,tmean_breeding,Temperature,0.004207076041931929
2010s,400,prec_breeding,Precipitation,0.009267256763524245
2010s,400,hh,Land-use heterogeneity,0.007157131875858115
2010s,400,perc_urban,Urban,0.0038306055363913965
2010s,400,perc_cropland,Cropland,0.005372164971986226
2010s,400,perc_pasture,Pasture,0.016125693530532715
2010s,400,perc_forest,Forest,0.007910089775596256
2010s,400,perc_grass_shrub,Grass/shrubland,0.009508240190792173
2010s,401,tmean_breeding,Temperature,0.008179718264447425
2010s,401,prec_breeding,Precipitation,0.006243190032400277
2010s,401,hh,Land-use heterogeneity,0.007656380585638126
2010s,401,perc_urban,Urban,0.004055949458640737
2010s,401,perc_cropland,Cropland,0.007026529328978386
2010s,401,perc_pasture,Pasture,0.006926464293499437
