pair_id,species_a,species_b,guild_a,guild_b,guild_1,guild_2,guild_pair,guild_pair_type,omega_mean_1970s,omega_mean_1990s,omega_mean_2010s,pr_positive_1970s,pr_positive_1990s,pr_positive_2010s,pr_negative_1970s,pr_negative_1990s,pr_negative_2010s,support_class_1970s,support_class_1990s,support_class_2010s,delta_1990s_minus_1970s,delta_2010s_minus_1970s,abs_delta_2010s_minus_1970s,raw_sign_flip_1970s_to_2010s,support_transition_1970s_to_2010s,newly_supported_2010s,lost_supported_2010s,supported_positive_to_negative_2010s,supported_negative_to_positive_2010s
Linaria_cannabina__Spinus_spinus,Linaria_cannabina,Spinus_spinus,Passerine seedeaters,Passerine seedeaters,Passerine seedeaters,Passerine seedeaters,Passerine seedeaters,Within guild,0.7089306097128159,0.8397681207834705,0.7251831930794217,0.998,1,1,0.002,0,0,Supported positive,Supported positive,Supported positive,0.13083751107065467,0.016252583366605844,0.016252583366605844,FALSE,Supported positive -> Supported positive,FALSE,FALSE,FALSE,FALSE
Columba_palumbus__Turdus_philomelos,Columba_palumbus,Turdus_philomelos,Columbids,Thrushes,Columbids,Thrushes,Columbids | Thrushes,Between guild,0.8305330225442197,0.9116410603116879,0.846768775188669,1,1,1,0,0,0,Supported positive,Supported positive,Supported positive,0.08110803776746822,0.01623575264444932,0.01623575264444932,FALSE,Supported positive -> Supported positive,FALSE,FALSE,FALSE,FALSE
Lophophanes_cristatus__Dendrocopos_major,Lophophanes_cristatus,Dendrocopos_major,Tit-like birds,Woodpeckers,Tit-like birds,Woodpeckers,Tit-like birds | Woodpeckers,Between guild,0.4148515177524767,0.6577508553330476,0.3986437419029826,0.861,1,0.997,0.139,0,0.003,Unsupported,Supported positive,Supported positive,0.24289933758057086,-0.01620777584949412,0.01620777584949412,FALSE,Unsupported -> Supported positive,TRUE,FALSE,FALSE,FALSE
Periparus_ater__Podiceps_nigricollis,Periparus_ater,Podiceps_nigricollis,Tit-like birds,Aquatic pursuers,Aquatic pursuers,Tit-like birds,Aquatic pursuers | Tit-like birds,Between guild,-0.1673729757427335,0.01587183052726463,-0.1835702595165044,0.145,0.558,0.033,0.855,0.442,0.967,Unsupported,Unsupported,Supported negative,0.18324480626999812,-0.016197283773770915,0.016197283773770915,FALSE,Unsupported -> Supported negative,TRUE,FALSE,FALSE,FALSE
Crex_crex__Regulus_ignicapilla,Crex_crex,Regulus_ignicapilla,Rails,Tit-like birds,Rails,Tit-like birds,Rails | Tit-like birds,Between guild,0.4367433760157046,0.6202816027983461,0.4205499830724957,0.986,0.983,0.991,0.014,0.017,0.009,Supported positive,Supported positive,Supported positive,0.18353822678264148,-0.01619339294320893,0.01619339294320893,FALSE,Supported positive -> Supported positive,FALSE,FALSE,FALSE,FALSE
Tringa_ochropus__Loxia_curvirostra,Tringa_ochropus,Loxia_curvirostra,Scolopacids,Passerine seedeaters,Passerine seedeaters,Scolopacids,Passerine seedeaters | Scolopacids,Between guild,0.1703354433685347,0.4153696676791067,0.1541464261071707,0.589,0.961,0.77,0.411,0.039,0.23,Unsupported,Supported positive,Unsupported,0.245034224310572,-0.016189017261364014,0.016189017261364014,FALSE,Unsupported -> Unsupported,FALSE,FALSE,FALSE,FALSE
Chroicocephalus_ridibundus__Anthus_pratensis,Chroicocephalus_ridibundus,Anthus_pratensis,Gulls,Open-land insectivores,Gulls,Open-land insectivores,Gulls | Open-land insectivores,Between guild,0.7077001158140981,0.6301873799944013,0.7238865800260225,1,1,1,0,0,0,Supported positive,Supported positive,Supported positive,-0.07751273581969675,0.01618646421192438,0.01618646421192438,FALSE,Supported positive -> Supported positive,FALSE,FALSE,FALSE,FALSE
Streptopelia_decaocto__Troglodytes_troglodytes,Streptopelia_decaocto,Troglodytes_troglodytes,Columbids,Low flycatching feeders,Columbids,Low flycatching feeders,Columbids | Low flycatching feeders,Between guild,0.5584877487491694,0.7218946614339284,0.5423305868141004,1,1,0.998,0,0,0.002,Supported positive,Supported positive,Supported positive,0.16340691268475904,-0.016157161935068998,0.016157161935068998,FALSE,Supported positive -> Supported positive,FALSE,FALSE,FALSE,FALSE
Apus_apus__Carduelis_carduelis,Apus_apus,Carduelis_carduelis,Aerial insectivores,Passerine seedeaters,Aerial insectivores,Passerine seedeaters,Aerial insectivores | Passerine seedeaters,Between guild,0.9093598487228779,0.7752087899837519,0.8932061571797021,1,1,1,0,0,0,Supported positive,Supported positive,Supported positive,-0.13415105873912603,-0.016153691543175808,0.016153691543175808,FALSE,Supported positive -> Supported positive,FALSE,FALSE,FALSE,FALSE
Chloris_chloris__Saxicola_rubetra,Chloris_chloris,Saxicola_rubetra,Passerine seedeaters,Low flycatching feeders,Low flycatching feeders,Passerine seedeaters,Low flycatching feeders | Passerine seedeaters,Between guild,0.3592378337357794,0.5791763674810255,0.34308624763932283,0.824,1,0.984,0.176,0,0.016,Unsupported,Supported positive,Supported positive,0.21993853374524613,-0.01615158609645656,0.01615158609645656,FALSE,Unsupported -> Supported positive,TRUE,FALSE,FALSE,FALSE
Coturnix_coturnix__Serinus_serinus,Coturnix_coturnix,Serinus_serinus,Gallinaceous birds,Passerine seedeaters,Gallinaceous birds,Passerine seedeaters,Gallinaceous birds | Passerine seedeaters,Between guild,0.3730028089717214,0.6213092083303066,0.3891496867394788,0.808,0.994,0.919,0.192,0.006,0.081,Unsupported,Supported positive,Unsupported,0.24830639935858517,0.016146877767757417,0.016146877767757417,FALSE,Unsupported -> Unsupported,FALSE,FALSE,FALSE,FALSE
Cyanistes_caeruleus__Turdus_merula,Cyanistes_caeruleus,Turdus_merula,Tit-like birds,Thrushes,Thrushes,Tit-like birds,Thrushes | Tit-like birds,Between guild,0.8552678486083575,0.8245077395141064,0.8713991504295179,1,1,1,0,0,0,Supported positive,Supported positive,Supported positive,-0.030760109094251087,0.016131301821160404,0.016131301821160404,FALSE,Supported positive -> Supported positive,FALSE,FALSE,FALSE,FALSE
Somateria_mollissima__Sterna_paradisaea,Somateria_mollissima,Sterna_paradisaea,Diving ducks,Terns,Diving ducks,Terns,Diving ducks | Terns,Between guild,0.8097939370873631,0.9281946595248335,0.8259152244154494,1,1,1,0,0,0,Supported positive,Supported positive,Supported positive,0.11840072243747035,0.016121287328086265,0.016121287328086265,FALSE,Supported positive -> Supported positive,FALSE,FALSE,FALSE,FALSE
Somateria_mollissima__Coccothraustes_coccothraustes,Somateria_mollissima,Coccothraustes_coccothraustes,Diving ducks,Passerine seedeaters,Diving ducks,Passerine seedeaters,Diving ducks | Passerine seedeaters,Between guild,-0.01535399787062736,0.1597120026116922,-0.03145793218929851,0.461,0.955,0.388,0.539,0.045,0.612,Unsupported,Supported positive,Unsupported,0.17506600048231954,-0.01610393431867115,0.01610393431867115,FALSE,Unsupported -> Unsupported,FALSE,FALSE,FALSE,FALSE
Garrulus_glandarius__Tachybaptus_ruficollis,Garrulus_glandarius,Tachybaptus_ruficollis,Omnivorous corvids,Aquatic pursuers,Aquatic pursuers,Omnivorous corvids,Aquatic pursuers | Omnivorous corvids,Between guild,0.3175691187853709,0.3756841803285015,0.3014676889774074,1,1,1,0,0,0,Supported positive,Supported positive,Supported positive,0.058115061543130564,-0.01610142980796353,0.01610142980796353,FALSE,Supported positive -> Supported positive,FALSE,FALSE,FALSE,FALSE
Coturnix_coturnix__Gallinula_chloropus,Coturnix_coturnix,Gallinula_chloropus,Gallinaceous birds,Rails,Gallinaceous birds,Rails,Gallinaceous birds | Rails,Between guild,0.5272106376665973,0.561064878202568,0.5111271763324632,0.989,1,1,0.011,0,0,Supported positive,Supported positive,Supported positive,0.03385424053597075,-0.016083461334134075,0.016083461334134075,FALSE,Supported positive -> Supported positive,FALSE,FALSE,FALSE,FALSE
Gallinago_gallinago__Motacilla_alba,Gallinago_gallinago,Motacilla_alba,Scolopacids,Open-land insectivores,Open-land insectivores,Scolopacids,Open-land insectivores | Scolopacids,Between guild,0.6013277826522081,0.6795957013250089,0.5852689762162233,1,1,1,0,0,0,Supported positive,Supported positive,Supported positive,0.078267918672800807,-0.016058806435984785,0.016058806435984785,FALSE,Supported positive -> Supported positive,FALSE,FALSE,FALSE,FALSE
Aythya_ferina__Linaria_cannabina,Aythya_ferina,Linaria_cannabina,Diving ducks,Passerine seedeaters,Diving ducks,Passerine seedeaters,Diving ducks | Passerine seedeaters,Between guild,0.08650014013107561,0.2474015662892343,0.1025529370475275,0.841,0.956,0.852,0.159,0.044,0.148,Unsupported,Supported positive,Unsupported,0.16090142615815867,0.016052796916451895,0.016052796916451895,FALSE,Unsupported -> Unsupported,FALSE,FALSE,FALSE,FALSE
Mareca_strepera__Oriolus_oriolus,Mareca_strepera,Oriolus_oriolus,Dabbling ducks,Orioles,Dabbling ducks,Orioles,Dabbling ducks | Orioles,Between guild,0.2374525574433357,0.1398113041084738,0.2535024531912119,0.779,0.818,0.849,0.221,0.182,0.151,Unsupported,Unsupported,Unsupported,-0.0976412533348619,0.016049895747876186,0.016049895747876186,FALSE,Unsupported -> Unsupported,FALSE,FALSE,FALSE,FALSE
Hirundo_rustica__Troglodytes_troglodytes,Hirundo_rustica,Troglodytes_troglodytes,Aerial insectivores,Low flycatching feeders,Aerial insectivores,Low flycatching feeders,Aerial insectivores | Low flycatching feeders,Between guild,0.7131473521993298,0.7996300698981382,0.7291970370045426,1,1,1,0,0,0,Supported positive,Supported positive,Supported positive,0.08648271769880844,0.01604968480521285,0.01604968480521285,FALSE,Supported positive -> Supported positive,FALSE,FALSE,FALSE,FALSE
Emberiza_citrinella__Phoenicurus_phoenicurus,Emberiza_citrinella,Phoenicurus_phoenicurus,Buntings,Low flycatching feeders,Buntings,Low flycatching feeders,Buntings | Low flycatching feeders,Between guild,0.6742911975235201,0.8183111327954308,0.6902832979316837,0.987,1,0.999,0.013,0,0.001,Supported positive,Supported positive,Supported positive,0.1440199352719107,0.01599210040816368,0.01599210040816368,FALSE,Supported positive -> Supported positive,FALSE,FALSE,FALSE,FALSE
Cygnus_olor__Spatula_clypeata,Cygnus_olor,Spatula_clypeata,Grazing waterfowl,Dabbling ducks,Dabbling ducks,Grazing waterfowl,Dabbling ducks | Grazing waterfowl,Between guild,0.9146607026392108,0.9678166851152705,0.89868165344028506,1,1,1,0,0,0,Supported positive,Supported positive,Supported positive,0.05315598247605968,-0.015979049198925788,0.015979049198925788,FALSE,Supported positive -> Supported positive,FALSE,FALSE,FALSE,FALSE
Circus_aeruginosus__Cyanistes_caeruleus,Circus_aeruginosus,Cyanistes_caeruleus,Diurnal raptors,Tit-like birds,Diurnal raptors,Tit-like birds,Diurnal raptors | Tit-like birds,Between guild,0.1748510727184872,0.2747175248201578,0.1588921899125861,0.937,1,0.921,0.063,0,0.079,Unsupported,Supported positive,Unsupported,0.09986645210167061,-0.015958882805901103,0.015958882805901103,FALSE,Unsupported -> Unsupported,FALSE,FALSE,FALSE,FALSE
Lanius_collurio__Dryocopus_martius,Lanius_collurio,Dryocopus_martius,Shrikes,Woodpeckers,Shrikes,Woodpeckers,Shrikes | Woodpeckers,Between guild,0.6068756804451594,0.7393760572212068,0.6228252821756944,1,1,1,0,0,0,Supported positive,Supported positive,Supported positive,0.13250037677604742,0.015949601730535057,0.015949601730535057,FALSE,Supported positive -> Supported positive,FALSE,FALSE,FALSE,FALSE
Poecile_palustris__Sitta_europaea,Poecile_palustris,Sitta_europaea,Tit-like birds,Tit-like birds,Tit-like birds,Tit-like birds,Tit-like birds,Within guild,0.9499642691651121,0.9724949581783059,0.9659095695115217,1,1,1,0,0,0,Supported positive,Supported positive,Supported positive,0.022530689013193772,0.01594530034640962,0.01594530034640962,FALSE,Supported positive -> Supported positive,FALSE,FALSE,FALSE,FALSE
Sternula_albifrons__Tringa_ochropus,Sternula_albifrons,Tringa_ochropus,Terns,Scolopacids,Scolopacids,Terns,Scolopacids | Terns,Between guild,-0.05999702759854021,0.18383028960851,-0.04407619896496077,0.377,0.812,0.421,0.623,0.188,0.579,Unsupported,Unsupported,Unsupported,0.2438273172070502,0.015920828633579444,0.015920828633579444,FALSE,Unsupported -> Unsupported,FALSE,FALSE,FALSE,FALSE
Cygnus_olor__Spatula_querquedula,Cygnus_olor,Spatula_querquedula,Grazing waterfowl,Dabbling ducks,Dabbling ducks,Grazing waterfowl,Dabbling ducks | Grazing waterfowl,Between guild,0.9083502683887973,0.853754195475952,0.8924377272113003,1,1,1,0,0,0,Supported positive,Supported positive,Supported positive,-0.054596072912845295,-0.015912541177496964,0.015912541177496964,FALSE,Supported positive -> Supported positive,FALSE,FALSE,FALSE,FALSE
Anas_platyrhynchos__Podiceps_cristatus,Anas_platyrhynchos,Podiceps_cristatus,Dabbling ducks,Aquatic pursuers,Aquatic pursuers,Dabbling ducks,Aquatic pursuers | Dabbling ducks,Between guild,0.8285311926090858,0.7641409839003104,0.8126817223995879,1,1,1,0,0,0,Supported positive,Supported positive,Supported positive,-0.06439020870877543,-0.015849470209497896,0.015849470209497896,FALSE,Supported positive -> Supported positive,FALSE,FALSE,FALSE,FALSE
Streptopelia_decaocto__Hirundo_rustica,Streptopelia_decaocto,Hirundo_rustica,Columbids,Aerial insectivores,Aerial insectivores,Columbids,Aerial insectivores | Columbids,Between guild,0.8989871592454417,0.928145275256571,0.9148278383009826,1,1,1,0,0,0,Supported positive,Supported positive,Supported positive,0.029158116011129276,0.015840679055540874,0.015840679055540874,FALSE,Supported positive -> Supported positive,FALSE,FALSE,FALSE,FALSE
Porzana_porzana__Phoenicurus_ochruros,Porzana_porzana,Phoenicurus_ochruros,Rails,Low flycatching feeders,Low flycatching feeders,Rails,Low flycatching feeders | Rails,Between guild,-0.136364251930472,0.4146899004733233,-0.1205259262562097,0.187,0.998,0.237,0.813,0.002,0.763,Unsupported,Supported positive,Unsupported,0.5510541524037953,0.0158383256742623,0.0158383256742623,FALSE,Unsupported -> Unsupported,FALSE,FALSE,FALSE,FALSE
Curruca_communis__Sylvia_atricapilla,Curruca_communis,Sylvia_atricapilla,Foliage gleaners,Foliage gleaners,Foliage gleaners,Foliage gleaners,Foliage gleaners,Within guild,0.7991575335384689,0.8448716763112017,0.814967133348306,1,1,1,0,0,0,Supported positive,Supported positive,Supported positive,0.04571414277273289,0.015809599809837094,0.015809599809837094,FALSE,Supported positive -> Supported positive,FALSE,FALSE,FALSE,FALSE
Larus_fuscus__Spinus_spinus,Larus_fuscus,Spinus_spinus,Gulls,Passerine seedeaters,Gulls,Passerine seedeaters,Gulls | Passerine seedeaters,Between guild,-0.0987512541422791,0.07910160431069259,-0.08294204076246255,0.384,0.676,0.282,0.616,0.324,0.718,Unsupported,Unsupported,Unsupported,0.1778528584529717,0.015809213379816556,0.015809213379816556,FALSE,Unsupported -> Unsupported,FALSE,FALSE,FALSE,FALSE
Aegithalos_caudatus__Chloris_chloris,Aegithalos_caudatus,Chloris_chloris,Tit-like birds,Passerine seedeaters,Passerine seedeaters,Tit-like birds,Passerine seedeaters | Tit-like birds,Between guild,0.8369784872872819,0.8023901592804191,0.8527649128321347,1,1,1,0,0,0,Supported positive,Supported positive,Supported positive,-0.034588328006862734,0.015786425544852878,0.015786425544852878,FALSE,Supported positive -> Supported positive,FALSE,FALSE,FALSE,FALSE
Erithacus_rubecula__Podiceps_grisegena,Erithacus_rubecula,Podiceps_grisegena,Low flycatching feeders,Aquatic pursuers,Aquatic pursuers,Low flycatching feeders,Aquatic pursuers | Low flycatching feeders,Between guild,0.06714081562374456,0.2364165444550295,0.08290210771405933,0.622,0.991,0.791,0.378,0.009,0.209,Unsupported,Supported positive,Unsupported,0.16927572883128494,0.015761292090314766,0.015761292090314766,FALSE,Unsupported -> Unsupported,FALSE,FALSE,FALSE,FALSE
Carduelis_carduelis__Sylvia_borin,Carduelis_carduelis,Sylvia_borin,Passerine seedeaters,Foliage gleaners,Foliage gleaners,Passerine seedeaters,Foliage gleaners | Passerine seedeaters,Between guild,0.9646840563297997,0.9213118159467124,0.9489359801784093,1,1,1,0,0,0,Supported positive,Supported positive,Supported positive,-0.04337224038308729,-0.0157480761513904,0.0157480761513904,FALSE,Supported positive -> Supported positive,FALSE,FALSE,FALSE,FALSE
Alauda_arvensis__Poecile_palustris,Alauda_arvensis,Poecile_palustris,Open-land insectivores,Tit-like birds,Open-land insectivores,Tit-like birds,Open-land insectivores | Tit-like birds,Between guild,0.3247001947374469,0.6158586316192473,0.3089986686189792,0.938,0.992,0.91,0.062,0.008,0.09,Unsupported,Supported positive,Unsupported,0.2911584368818004,-0.0157015261184677,0.0157015261184677,FALSE,Unsupported -> Unsupported,FALSE,FALSE,FALSE,FALSE
Oenanthe_oenanthe__Serinus_serinus,Oenanthe_oenanthe,Serinus_serinus,Low flycatching feeders,Passerine seedeaters,Low flycatching feeders,Passerine seedeaters,Low flycatching feeders | Passerine seedeaters,Between guild,0.308832197636784,0.3212481737087442,0.3245015063106994,0.8,0.91,0.845,0.2,0.09,0.155,Unsupported,Unsupported,Unsupported,0.01241597607196021,0.015669308673915416,0.015669308673915416,FALSE,Unsupported -> Unsupported,FALSE,FALSE,FALSE,FALSE
Garrulus_glandarius__Dendrocopos_major,Garrulus_glandarius,Dendrocopos_major,Omnivorous corvids,Woodpeckers,Omnivorous corvids,Woodpeckers,Omnivorous corvids | Woodpeckers,Between guild,0.8635398882486579,0.9484038001528746,0.847906308161093,1,1,1,0,0,0,Supported positive,Supported positive,Supported positive,0.08486391190421672,-0.01563358008756488,0.01563358008756488,FALSE,Supported positive -> Supported positive,FALSE,FALSE,FALSE,FALSE
Corvus_frugilegus__Loxia_curvirostra,Corvus_frugilegus,Loxia_curvirostra,Omnivorous corvids,Passerine seedeaters,Omnivorous corvids,Passerine seedeaters,Omnivorous corvids | Passerine seedeaters,Between guild,-0.116583993688238,0.1480375841201604,-0.1009594025393939,0.448,0.764,0.262,0.552,0.236,0.738,Unsupported,Unsupported,Unsupported,0.2646215778083984,0.01562459114884411,0.01562459114884411,FALSE,Unsupported -> Unsupported,FALSE,FALSE,FALSE,FALSE
Columba_oenas__Sitta_europaea,Columba_oenas,Sitta_europaea,Columbids,Tit-like birds,Columbids,Tit-like birds,Columbids | Tit-like birds,Between guild,0.8366839449052189,0.9418836885194768,0.8522940167378051,1,1,1,0,0,0,Supported positive,Supported positive,Supported positive,0.10519974361425788,0.015610071832586225,0.015610071832586225,FALSE,Supported positive -> Supported positive,FALSE,FALSE,FALSE,FALSE
Phoenicurus_ochruros__Botaurus_stellaris,Phoenicurus_ochruros,Botaurus_stellaris,Low flycatching feeders,Wading birds,Low flycatching feeders,Wading birds,Low flycatching feeders | Wading birds,Between guild,0.02379041024460863,-0.1138659138262506,0.03938413871145915,0.509,0.241,0.6,0.491,0.759,0.4,Unsupported,Unsupported,Unsupported,-0.13765632407085923,0.015593728466850518,0.015593728466850518,FALSE,Unsupported -> Unsupported,FALSE,FALSE,FALSE,FALSE
Caprimulgus_europaeus__Recurvirostra_avosetta,Caprimulgus_europaeus,Recurvirostra_avosetta,Nigthjars,Plovers,Nigthjars,Plovers,Nigthjars | Plovers,Between guild,-0.06455387913711669,0.2018604031769852,-0.04896041866820582,0.318,0.935,0.306,0.682,0.065,0.694,Unsupported,Unsupported,Unsupported,0.2664142823141019,0.015593460468910865,0.015593460468910865,FALSE,Unsupported -> Unsupported,FALSE,FALSE,FALSE,FALSE
