effect_scale,trait_family,trait_value,variable,variable_label,n_observations,n_species,signed_beta_slope,signed_beta_p_value,signed_beta_r_squared,beta_strength_slope,beta_strength_p_value,beta_strength_r_squared,mean_1970s,mean_2010s,mean_2010s_minus_1970s,significance,sig_label
SD-scaled effect size,Migratory strategy,sedentary,tmean_breeding,Temperature,105,35,-0.013108394211901696,0.6419485337487192,0.0021070459897355974,-0.025091430128321792,0.2343258907970802,0.013704100291526881,0.059416142439031996,0.033199354015228597,-0.0262167884238034,ns,
SD-scaled effect size,Migratory strategy,sedentary and short-distance,hh,"Habitat
heterogeneity",93,31,0.004564702976412019,0.7326820629442368,0.0012882453744639945,0.003492689737404776,0.7873278000331465,8.038900781846532e-4,0.09272960772043776,0.10185901367326179,0.009129405952824035,ns,
SD-scaled effect size,Migratory strategy,sedentary and short-distance,perc_cropland,Cropland,93,31,-0.00691950971443579,0.8473919689650646,4.0914644308490995e-4,-0.008621894082663752,0.7381417148148589,0.0012342088958450603,0.03972988440557177,0.025890864976700203,-0.013839019428871568,ns,
SD-scaled effect size,Migratory strategy,sedentary and short-distance,perc_forest,Forest,93,31,-0.006764883465629126,0.8377303571689846,4.633330497561408e-4,0.004066485451555491,0.8592573320264367,3.4736249081613105e-4,0.1685640773926855,0.15503431046142727,-0.013529766931258236,ns,
SD-scaled effect size,Migratory strategy,sedentary and short-distance,perc_grass_shrub,"Grass/
shrubland",93,31,-0.01211587854795286,0.3371537011056741,0.010127440214191277,0.01551028328360166,0.09163994778648843,0.03095007137638153,0.04660834548184477,0.022376588385939054,-0.024231757095905714,ns,
SD-scaled effect size,Migratory strategy,sedentary and short-distance,perc_pasture,Pasture,93,31,0.02965471730634361,0.018599038593743174,0.05936477161127966,0.026086848596789204,0.005773162038707918,0.08074515227392284,0.02264683896713087,0.0819562735798181,0.059309434612687235,*,*
SD-scaled effect size,Migratory strategy,sedentary and short-distance,perc_urban,Urban,93,31,0.0394683793660017,0.11838870357733915,0.02658435187096235,0.006205700285633491,0.7289625298984594,0.001325799384008226,0.055101312139025985,0.13403807087102937,0.07893675873200338,ns,
SD-scaled effect size,Migratory strategy,sedentary and short-distance,prec_breeding,Precipitation,93,31,-0.015600574178262671,0.3997577544080948,0.007804101133026614,-0.009067717194364307,0.5228850061174507,0.0045002521084182125,-0.08202691017524794,-0.11322805853177333,-0.03120114835652539,ns,
SD-scaled effect size,Migratory strategy,sedentary and short-distance,tmean_breeding,Temperature,93,31,0.0034893035883120853,0.8638092418452727,3.250425020587616e-4,-0.01301702027493001,0.39958888617156274,0.007809673221174189,0.04842189127496875,0.055400498451592915,0.0069786071766241645,ns,
SD-scaled effect size,Migratory strategy,short-and long-distance,hh,"Habitat
heterogeneity",24,8,-0.03738351691323161,0.3395239599238956,0.041527368321046705,-0.03738351691323161,0.3395239599238956,0.041527368321046705,0.28047627933942015,0.205709245512957,-0.07476703382646316,ns,
SD-scaled effect size,Migratory strategy,short-and long-distance,perc_cropland,Cropland,24,8,-8.351068865343592e-4,0.9939514999042364,2.6721895132974504e-6,0.03559692389416831,0.5763389558366925,0.01441131964047431,-0.21575832161436612,-0.217428535387435,-0.0016702137730688904,ns,
SD-scaled effect size,Migratory strategy,short-and long-distance,perc_forest,Forest,24,8,-0.023755524577985455,0.7979449112715031,0.0030428887279225444,0.018306799129978773,0.7327534208178921,0.005406992377780426,-0.12380452359955495,-0.17131557275552592,-0.04751104915597097,ns,
SD-scaled effect size,Migratory strategy,short-and long-distance,perc_grass_shrub,"Grass/
shrubland",24,8,-0.041097068979065926,0.21106044939705712,0.07013949623840804,0.015650053142058102,0.5070841967749768,0.020254530452386028,-0.00777766610688534,-0.08997180406501717,-0.08219413795813184,ns,
SD-scaled effect size,Migratory strategy,short-and long-distance,perc_pasture,Pasture,24,8,0.034264881706848084,0.12220820589055097,0.10510835762188109,0.02772599939067692,0.10643550924463088,0.11411233124905254,0.04589624609531133,0.11442600950900748,0.06852976341369615,ns,
SD-scaled effect size,Migratory strategy,short-and long-distance,perc_urban,Urban,24,8,0.07956236872408343,0.1488693142717423,0.09233193081508184,-0.05628207688942685,0.13965113703307536,0.09645712506842878,-0.1551191893749065,0.0040055480732603035,0.15912473744816683,ns,
SD-scaled effect size,Migratory strategy,short-and long-distance,prec_breeding,Precipitation,24,8,0.04011256218601114,0.4691841962937696,0.024065258723929096,0.012948042735774738,0.7770613887603035,0.00372106148984091,-0.1657250239203119,-0.08549989954828974,0.08022512437202217,ns,
SD-scaled effect size,Migratory strategy,short-and long-distance,tmean_breeding,Temperature,24,8,0.008980919033741616,0.9025908796584343,6.962702449128964e-4,-0.03804907210398146,0.47737149820279423,0.023201168663301314,0.17331114614659698,0.19127298421408007,0.017961838067483082,ns,
SD-scaled effect size,Migratory strategy,short-distance,hh,"Habitat
heterogeneity",117,39,0.018760755222785974,0.3124929520161634,0.008869573759971147,0.012801985974615068,0.47174044635747436,0.004512847510405103,0.12225214659291567,0.15977365703848762,0.03752151044557195,ns,
SD-scaled effect size,Migratory strategy,short-distance,perc_cropland,Cropland,117,39,-0.0017428444194600408,0.9547990341844235,2.8058508313126953e-5,-0.005967869210743179,0.7716512462705112,7.353130320362382e-4,-0.060823585206383445,-0.06430927404530352,-0.00348568883892008,ns,
SD-scaled effect size,Migratory strategy,short-distance,perc_forest,Forest,117,39,0.01562612816658124,0.640932973024428,0.0018979506090380203,0.024994583444870665,0.21706975325429323,0.01321854996385208,0.044025435813901476,0.07527769214706392,0.03125225633316245,ns,
SD-scaled effect size,Migratory strategy,short-distance,perc_grass_shrub,"Grass/
shrubland",117,39,-0.036534438807264695,0.02515746176709669,0.042836133001119076,0.010241671986643032,0.3738808966932057,0.006882024397244699,0.03322611139359146,-0.03984276622093791,-0.07306887761452938,*,*
SD-scaled effect size,Migratory strategy,short-distance,perc_pasture,Pasture,117,39,0.04030741538174764,0.009434653706301551,0.05715268865987894,0.03929244946566081,2.3528932944996144e-4,0.11141433472163534,0.03147063861214918,0.11208546937564443,0.08061483076349524,**,**
SD-scaled effect size,Migratory strategy,short-distance,perc_urban,Urban,117,39,0.01673095011922051,0.5034690004188263,0.003901640664586255,0.011540981415399453,0.4563108431928521,0.004834757798784126,-0.047549037950540676,-0.01408713771209972,0.03346190023844096,ns,
SD-scaled effect size,Migratory strategy,short-distance,prec_breeding,Precipitation,117,39,0.0044316927103583295,0.8434925568878364,3.4035665569548266e-4,-0.004840101982697169,0.7822592477266668,6.668777635850627e-4,-0.11504519674416179,-0.10618181132344515,0.008863385420716643,ns,
SD-scaled effect size,Migratory strategy,short-distance,tmean_breeding,Temperature,117,39,-0.005633689751460322,0.8114891653046641,4.966822894188339e-4,-0.011305522927143619,0.5637904679553722,0.00290563985460272,0.10993842940045685,0.09867104989753622,-0.01126737950292063,ns,
SD-scaled effect size,Thermal affinity,cold,hh,"Habitat
heterogeneity",93,31,0.03173683763580634,0.020753013600300338,0.057373312918346055,0.023451898492883778,0.06330397167005831,0.037388360807153936,0.0735673460380004,0.13704102130961313,0.06347367527161273,*,*
SD-scaled effect size,Thermal affinity,cold,perc_cropland,Cropland,93,31,0.0279580357627372,0.32161956394520547,0.010795768017990199,-4.6771646855096893e-4,0.9803653344244652,6.692646901844105e-6,0.051980396148508495,0.10789646767398293,0.05591607152547444,ns,
SD-scaled effect size,Thermal affinity,cold,perc_forest,Forest,93,31,0.03785287362137391,0.22074921798151387,0.01643211185154477,0.03757546813817505,0.14134265397082862,0.023619609061328928,0.15313344972723272,0.22883919696998056,0.07570574724274784,ns,
SD-scaled effect size,Thermal affinity,cold,perc_grass_shrub,"Grass/
shrubland",93,31,0.003261309817941001,0.813538851335731,6.145135209319646e-4,0.019123853836982303,0.06983760322624458,0.03566586955874641,0.03107156137288782,0.037594181008769816,0.006522619635881997,ns,
SD-scaled effect size,Thermal affinity,cold,perc_pasture,Pasture,93,31,0.04183765843752598,0.001559236416289125,0.10467655363298727,0.03800761252903429,1.597781040822528e-4,0.14570739025655327,0.03637579823970889,0.12005111511476087,0.08367531687505197,**,**
SD-scaled effect size,Thermal affinity,cold,perc_urban,Urban,93,31,0.008321576335953025,0.6507613552560947,0.0022619490211654865,0.0012913825310527963,0.9250049128904917,9.790186766638486e-5,0.05481450851337706,0.07145766118528311,0.016643152671906053,ns,
SD-scaled effect size,Thermal affinity,cold,prec_breeding,Precipitation,93,31,-0.034639985749757525,0.17048106667715446,0.020544710648006132,0.004360229317808013,0.8067076379436662,6.612752664506823e-4,-0.057819463989943316,-0.12709943548945837,-0.06927997149951506,ns,
SD-scaled effect size,Thermal affinity,cold,tmean_breeding,Temperature,93,31,0.009706009663702915,0.711331643766971,0.0015120967191448362,-0.018605177087510392,0.32866253171552395,0.01048761537629015,0.054364477495944384,0.07377649682335023,0.019412019327405848,ns,
SD-scaled effect size,Thermal affinity,medium,hh,"Habitat
heterogeneity",93,31,0.004389029884716627,0.7453849070260685,0.0011644966244717706,-0.003255483599160318,0.7852253149740636,8.202577853453995e-4,0.07654848118745271,0.08532654095688597,0.008778059769433258,ns,
SD-scaled effect size,Thermal affinity,medium,perc_cropland,Cropland,93,31,-0.004520000517474399,0.8763776166165484,2.6736121739371905e-4,0.016999554562792812,0.3881926096316253,0.008193669796019527,0.13498413971662868,0.1259441386816799,-0.009040001034948786,ns,
SD-scaled effect size,Thermal affinity,medium,perc_forest,Forest,93,31,-0.0011802146860045073,0.9735535830705236,1.2143805470178412e-5,0.01634205070016124,0.526248138783791,0.00442800220759616,0.20325100207297844,0.2008905727009695,-0.0023604293720089486,ns,
SD-scaled effect size,Thermal affinity,medium,perc_grass_shrub,"Grass/
shrubland",93,31,0.01095335814965018,0.2728580651483933,0.013197186035317107,0.025854024498943497,0.0010636050305515203,0.11163467465053001,0.039436197177922294,0.06134291347722266,0.02190671629930037,ns,
SD-scaled effect size,Thermal affinity,medium,perc_pasture,Pasture,93,31,0.02072167801000987,0.1072933247163561,0.02825146726694823,0.018884676373703186,0.06358604454786781,0.037310215010049295,0.03595161798652699,0.07739497400654674,0.04144335602001975,ns,
SD-scaled effect size,Thermal affinity,medium,perc_urban,Urban,93,31,0.013047263929706301,0.6197777592098663,0.0027164802933191223,0.015315801668390066,0.41979947342392354,0.007166072601412049,0.078948091215789,0.1050426190752016,0.026094527859412603,ns,
SD-scaled effect size,Thermal affinity,medium,prec_breeding,Precipitation,93,31,-0.00629384138991063,0.7480818873918007,0.0011391105838070438,0.02253256934542531,0.13099403799217937,0.02488538222106755,-0.060598246502818705,-0.07318592928263998,-0.012587682779821273,ns,
SD-scaled effect size,Thermal affinity,medium,tmean_breeding,Temperature,93,31,0.0027638376926616887,0.9237334403121424,1.0125975592701087e-4,-0.009140186677896314,0.6918630657584954,0.00173411203131458,0.07265108549761046,0.07817876088293384,0.00552767538532338,ns,
SD-scaled effect size,Thermal affinity,very cold,hh,"Habitat
heterogeneity",96,32,-0.0072418155953554286,0.7471830178367564,0.0011107393548808497,-0.009347862451583207,0.6675123425007565,0.001971561980648117,0.1789986062885704,0.1645149750978596,-0.014483631190710805,ns,
SD-scaled effect size,Thermal affinity,very cold,perc_cropland,Cropland,96,32,-0.0352304705884095,0.38880219777344793,0.00791154884578439,0.009304656419028553,0.7804053464494922,8.30918670696652e-4,-0.2099104403861191,-0.28037138156293806,-0.07046094117681895,ns,
SD-scaled effect size,Thermal affinity,very cold,perc_forest,Forest,96,32,0.0030047663032935373,0.9493387752334541,4.3174597444259216e-5,0.03524220343406287,0.1177810964447514,0.025826609182329707,-0.02979874916999064,-0.02378921656340353,0.006009532606587108,ns,
SD-scaled effect size,Thermal affinity,very cold,perc_grass_shrub,"Grass/
shrubland",96,32,-0.03799484578936197,0.05704832709590417,0.03798765675295421,0.020066854551689835,0.142844499244988,0.022700863078508306,0.019452911541973303,-0.056536780036750646,-0.07598969157872396,.,.
SD-scaled effect size,Thermal affinity,very cold,perc_pasture,Pasture,96,32,0.025852978498110912,0.1696375225506681,0.019970092120015707,0.031203724211209313,0.017263803720168298,0.05883076217698762,0.03416074231560127,0.0858666993118231,0.05170595699622183,ns,
SD-scaled effect size,Thermal affinity,very cold,perc_urban,Urban,96,32,0.03902141392382088,0.16423064128865314,0.020480286909276307,7.21007388920292e-4,0.9700488373849054,1.5077530560879378e-5,-0.16082114973205072,-0.08277832188440895,0.07804282784764177,ns,
SD-scaled effect size,Thermal affinity,very cold,prec_breeding,Precipitation,96,32,-0.011727555625749198,0.6468176393777061,0.0022427508019303203,-0.009921955511778015,0.6325421346799349,0.002442207255757791,-0.12540907158148212,-0.1488641828329805,-0.02345511125149838,ns,
SD-scaled effect size,Thermal affinity,very cold,tmean_breeding,Temperature,96,32,-0.0015926868379372472,0.9529812876410655,3.718250307961115e-5,-0.040769923917263765,0.03154240023441598,0.04824169568764989,0.10021952666218985,0.09703415298631533,-0.0031853736758745144,ns,
SD-scaled effect size,Thermal affinity,very warm,hh,"Habitat
heterogeneity",96,32,0.030254005262279844,0.03372253816515271,0.04707572743919341,0.02965715784955391,0.03637406934181985,0.045757763262699126,0.09577397384073642,0.15628198436529614,0.060508010524559716,*,*
SD-scaled effect size,Thermal affinity,very warm,perc_cropland,Cropland,96,32,0.008277657829080572,0.7973865316257671,7.046690546422398e-4,0.011472988775922389,0.6025628755247119,0.0028957302058617903,0.00793743624596898,0.02449275190413014,0.01655531565816116,ns,
SD-scaled effect size,Thermal affinity,very warm,perc_forest,Forest,96,32,-0.009151642098361572,0.7672609870782534,9.363608608304143e-4,0.02346071439651627,0.27519327601159227,0.012653509071152143,0.047489012403091196,0.02918572820636805,-0.018303284196723148,ns,
SD-scaled effect size,Thermal affinity,very warm,perc_grass_shrub,"Grass/
shrubland",96,32,-0.04490024195087897,0.0011265955397060825,0.10723923262260586,0.001272916987284275,0.9026236257860962,1.6008081274236622e-4,0.03839644873792222,-0.051404035163835717,-0.08980048390175793,**,**
SD-scaled effect size,Thermal affinity,very warm,perc_pasture,Pasture,96,32,0.03361098391813383,0.01714490306386957,0.058952793573766295,0.030708165732701943,0.0036971800378461897,0.08618026235091851,0.02819398070911033,0.095415948545378,0.06722196783626766,*,*
SD-scaled effect size,Thermal affinity,very warm,perc_urban,Urban,96,32,-0.004498507825725578,0.8538102120211586,3.630455101139214e-4,0.005000571800402265,0.7534887890798685,0.0010542162377847337,0.01371207289625673,0.004715057244805634,-0.008997015651451097,ns,
SD-scaled effect size,Thermal affinity,very warm,prec_breeding,Precipitation,96,32,-0.029545136412966876,0.2978422655059289,0.011524619394202677,0.014717967628835035,0.44562558041084543,0.006202547328603079,-0.022185701892939464,-0.08127597471887318,-0.05909027282593372,ns,
SD-scaled effect size,Thermal affinity,very warm,tmean_breeding,Temperature,96,32,0.006030171823352723,0.8428545075170597,4.202318913705055e-4,0.006552731261358622,0.8214789606152738,5.443876022139902e-4,0.22624526819124438,0.2383056118379498,0.012060343646705413,ns,
SD-scaled effect size,Thermal affinity,warm,hh,"Habitat
heterogeneity",93,31,0.01893454034940959,0.12697845304824423,0.025406465892634178,0.013326406578076497,0.21852648536653269,0.016589978829445143,0.05857389650723206,0.09644297720605124,0.03786908069881918,ns,
SD-scaled effect size,Thermal affinity,warm,perc_cropland,Cropland,93,31,0.008751608976790448,0.6733168437294412,0.001962093285952573,0.004603135104798182,0.7964397992718172,7.349891270179634e-4,0.16780614296599955,0.18530936091958045,0.017503217953580896,ns,
SD-scaled effect size,Thermal affinity,warm,perc_forest,Forest,93,31,-0.007044034540941889,0.7834534977718386,8.341887821995504e-4,-0.01709498294965177,0.4562870445438897,0.006113580231496385,0.21981821542069604,0.2057301463388123,-0.014088069081883758,ns,
SD-scaled effect size,Thermal affinity,warm,perc_grass_shrub,"Grass/
shrubland",93,31,-0.004766235311357477,0.5391250383630126,0.004158812424015748,0.0034069985636811214,0.6162060995019811,0.0027721930606262627,0.048406504713140223,0.038874034090425266,-0.009532470622714957,ns,
