effect_scale,trait_family,trait_value,variable,variable_label,atlas,atlas_numeric,period,n_species,mean_weighted_beta_value,median_weighted_beta_value,mean_abs_weighted_beta_value,median_abs_weighted_beta_value,supported_positive_share,supported_negative_share,unsupported_share
SD-scaled effect size,Migratory strategy,short-distance,perc_forest,Forest,1,1,1970s,39,0.044025435813901476,0.08913644996931766,0.2197045509777869,0.1930643542246669,0.46153846153846156,0.23076923076923078,0.3076923076923077
SD-scaled effect size,Migratory strategy,short-distance,perc_forest,Forest,2,2,1990s,39,0.07764063888138831,0.12286204403288135,0.23664020598764146,0.17135449769303718,0.5128205128205128,0.20512820512820512,0.28205128205128205
SD-scaled effect size,Migratory strategy,short-distance,perc_forest,Forest,3,3,2010s,39,0.07527769214706392,0.10662976273809503,0.2696937178675282,0.2273099267393091,0.48717948717948717,0.2564102564102564,0.2564102564102564
SD-scaled effect size,Migratory strategy,short-distance,perc_grass_shrub,"Grass/
shrubland",1,1,1970s,39,0.03322611139359146,0.03399712432575298,0.09385315482100538,0.05812200800757946,0.28205128205128205,0.10256410256410256,0.6153846153846154
SD-scaled effect size,Migratory strategy,short-distance,perc_grass_shrub,"Grass/
shrubland",2,2,1990s,39,0.007673395091546379,0.01726443544088905,0.10085947197119662,0.06000879325772384,0.20512820512820512,0.15384615384615385,0.6410256410256411
SD-scaled effect size,Migratory strategy,short-distance,perc_grass_shrub,"Grass/
shrubland",3,3,2010s,39,-0.03984276622093791,5.142075242111592e-4,0.11433649879429143,0.08226291407476341,0.1794871794871795,0.3333333333333333,0.48717948717948717
SD-scaled effect size,Migratory strategy,short-distance,perc_pasture,Pasture,1,1,1970s,39,0.03147063861214918,0.020153419599649343,0.07235818310226601,0.05725216105847269,0.23076923076923078,0.10256410256410256,0.6666666666666666
SD-scaled effect size,Migratory strategy,short-distance,perc_pasture,Pasture,2,2,1990s,39,0.024676171445715323,0.02309860322460474,0.1168772916409783,0.10180912729016608,0.38461538461538464,0.20512820512820512,0.41025641025641024
SD-scaled effect size,Migratory strategy,short-distance,perc_pasture,Pasture,3,3,2010s,39,0.11208546937564443,0.11149155457126536,0.15094308203358758,0.16405498068198293,0.5384615384615384,0.07692307692307693,0.38461538461538464
SD-scaled effect size,Migratory strategy,short-distance,perc_urban,Urban,1,1,1970s,39,-0.047549037950540676,-0.021213630252074022,0.16810162834738998,0.11948260264051352,0.2564102564102564,0.3333333333333333,0.41025641025641024
SD-scaled effect size,Migratory strategy,short-distance,perc_urban,Urban,2,2,1990s,39,-0.03785056018924062,6.854852229981212e-5,0.1651897723076432,0.1621045633959412,0.28205128205128205,0.3076923076923077,0.41025641025641024
SD-scaled effect size,Migratory strategy,short-distance,perc_urban,Urban,3,3,2010s,39,-0.01408713771209972,0.01019138200885792,0.19118359117818892,0.19890238713828648,0.3333333333333333,0.3333333333333333,0.3333333333333333
SD-scaled effect size,Migratory strategy,short-distance,prec_breeding,Precipitation,1,1,1970s,39,-0.11504519674416179,-0.1152010611575533,0.18087911041862514,0.13230907581021153,0.1282051282051282,0.48717948717948717,0.38461538461538464
SD-scaled effect size,Migratory strategy,short-distance,prec_breeding,Precipitation,2,2,1990s,39,-0.08577075254617693,-0.030122083102795,0.12719056337367682,0.10363409070772907,0.07692307692307693,0.358974358974359,0.5641025641025641
SD-scaled effect size,Migratory strategy,short-distance,prec_breeding,Precipitation,3,3,2010s,39,-0.10618181132344515,-0.08313598176292111,0.1711989064532308,0.1429927066266706,0.1282051282051282,0.41025641025641024,0.46153846153846156
SD-scaled effect size,Migratory strategy,short-distance,tmean_breeding,Temperature,1,1,1970s,39,0.10993842940045685,0.06836764499279273,0.1521370332104803,0.11125687889703803,0.41025641025641024,0.07692307692307693,0.5128205128205128
SD-scaled effect size,Migratory strategy,short-distance,tmean_breeding,Temperature,2,2,1990s,39,0.11989133875691335,0.08699881144348609,0.19518825665550565,0.10633291566365617,0.41025641025641024,0.07692307692307693,0.5128205128205128
SD-scaled effect size,Migratory strategy,short-distance,tmean_breeding,Temperature,3,3,2010s,39,0.09867104989753622,0.08014702918283306,0.12952598735619308,0.09154191091396784,0.41025641025641024,0.05128205128205128,0.5384615384615384
SD-scaled effect size,Thermal affinity,cold,hh,"Habitat
heterogeneity",1,1,1970s,31,0.0735673460380004,0.04733296760667433,0.09200279779765838,0.0684597891233713,0.2903225806451613,0,0.7096774193548387
SD-scaled effect size,Thermal affinity,cold,hh,"Habitat
heterogeneity",2,2,1990s,31,0.1485039674173297,0.1530856622097733,0.15123491917489645,0.1530856622097733,0.6451612903225806,0,0.3548387096774194
SD-scaled effect size,Thermal affinity,cold,hh,"Habitat
heterogeneity",3,3,2010s,31,0.13704102130961313,0.14526592509436947,0.13890659478342596,0.14526592509436947,0.6774193548387096,0,0.3225806451612903
SD-scaled effect size,Thermal affinity,cold,perc_cropland,Cropland,1,1,1970s,31,0.051980396148508495,0.07386925236465186,0.18653616590912242,0.19631163180927202,0.3548387096774194,0.1935483870967742,0.45161290322580644
SD-scaled effect size,Thermal affinity,cold,perc_cropland,Cropland,2,2,1990s,31,0.08191606110409824,0.080829205994394,0.17262587686904082,0.14769736377274673,0.45161290322580644,0.12903225806451613,0.41935483870967744
SD-scaled effect size,Thermal affinity,cold,perc_cropland,Cropland,3,3,2010s,31,0.10789646767398293,0.02096679265863373,0.18560073297202045,0.12964523144361068,0.3548387096774194,0.0967741935483871,0.5483870967741935
SD-scaled effect size,Thermal affinity,cold,perc_forest,Forest,1,1,1970s,31,0.15313344972723272,0.10754548597216165,0.19971947558353045,0.13541675223847108,0.5161290322580645,0.0967741935483871,0.3870967741935484
SD-scaled effect size,Thermal affinity,cold,perc_forest,Forest,2,2,1990s,31,0.1909005009385727,0.15512013333044208,0.22733985417783725,0.1688841769627308,0.5161290322580645,0.03225806451612903,0.45161290322580644
SD-scaled effect size,Thermal affinity,cold,perc_forest,Forest,3,3,2010s,31,0.22883919696998056,0.20254013094854886,0.2748704118598806,0.20960760590618518,0.6451612903225806,0.06451612903225806,0.2903225806451613
SD-scaled effect size,Thermal affinity,cold,perc_grass_shrub,"Grass/
shrubland",1,1,1970s,31,0.03107156137288782,0.022106681429595033,0.05686755937534889,0.04357064170365371,0.22580645161290322,0.03225806451612903,0.7419354838709677
SD-scaled effect size,Thermal affinity,cold,perc_grass_shrub,"Grass/
shrubland",2,2,1990s,31,0.07289694799843244,0.033926061765187546,0.09774645276910933,0.06604089445114232,0.3870967741935484,0.03225806451612903,0.5806451612903226
SD-scaled effect size,Thermal affinity,cold,perc_grass_shrub,"Grass/
shrubland",3,3,2010s,31,0.037594181008769816,0.019851239115538065,0.0951152670493135,0.0553648134010284,0.2903225806451613,0.12903225806451613,0.5806451612903226
SD-scaled effect size,Thermal affinity,cold,perc_pasture,Pasture,1,1,1970s,31,0.03637579823970889,0.007181936595514873,0.05376648860678485,0.039841140034073116,0.25806451612903225,0.03225806451612903,0.7096774193548387
SD-scaled effect size,Thermal affinity,cold,perc_pasture,Pasture,2,2,1990s,31,0.03643857820300239,0.02309860322460474,0.09581350862714663,0.07133458768348915,0.3225806451612903,0.06451612903225806,0.6129032258064516
SD-scaled effect size,Thermal affinity,cold,perc_pasture,Pasture,3,3,2010s,31,0.12005111511476087,0.11029511317953065,0.12978171366485344,0.11029511317953065,0.6129032258064516,0,0.3870967741935484
SD-scaled effect size,Thermal affinity,cold,perc_urban,Urban,1,1,1970s,31,0.05481450851337706,0.05471829699100923,0.1155921301969867,0.09714906101576642,0.3870967741935484,0.0967741935483871,0.5161290322580645
SD-scaled effect size,Thermal affinity,cold,perc_urban,Urban,2,2,1990s,31,0.050256901932345915,0.032610096536753695,0.10186001801987851,0.07129587240271724,0.2903225806451613,0.06451612903225806,0.6451612903225806
SD-scaled effect size,Thermal affinity,cold,perc_urban,Urban,3,3,2010s,31,0.07145766118528311,0.015588004292998316,0.11817489525909228,0.06621156011200582,0.3225806451612903,0.06451612903225806,0.6129032258064516
SD-scaled effect size,Thermal affinity,cold,prec_breeding,Precipitation,1,1,1970s,31,-0.057819463989943316,-0.03087884678502702,0.1819859010491139,0.1447191990175835,0.16129032258064516,0.41935483870967744,0.41935483870967744
SD-scaled effect size,Thermal affinity,cold,prec_breeding,Precipitation,2,2,1990s,31,-0.105948156322557,-0.11466335711765538,0.1396928925507608,0.12926348837476714,0.0967741935483871,0.5161290322580645,0.3870967741935484
SD-scaled effect size,Thermal affinity,cold,prec_breeding,Precipitation,3,3,2010s,31,-0.12709943548945837,-0.1429927066266706,0.19070635968472993,0.19005337395601415,0.16129032258064516,0.4838709677419355,0.3548387096774194
SD-scaled effect size,Thermal affinity,cold,tmean_breeding,Temperature,1,1,1970s,31,0.054364477495944384,0.036666107787873325,0.16356525419037457,0.11564329212316278,0.41935483870967744,0.22580645161290322,0.3548387096774194
SD-scaled effect size,Thermal affinity,cold,tmean_breeding,Temperature,2,2,1990s,31,0.03809298936513269,0.0471160714594254,0.1610904362908458,0.11626370971669026,0.3548387096774194,0.1935483870967742,0.45161290322580644
SD-scaled effect size,Thermal affinity,cold,tmean_breeding,Temperature,3,3,2010s,31,0.07377649682335023,0.009815319737303176,0.12635490001535377,0.06491974711824419,0.2903225806451613,0.0967741935483871,0.6129032258064516
SD-scaled effect size,Thermal affinity,medium,hh,"Habitat
heterogeneity",1,1,1970s,31,0.07654848118745271,0.05129586317973992,0.09935606961734707,0.06559129835499254,0.3548387096774194,0.03225806451612903,0.6129032258064516
SD-scaled effect size,Thermal affinity,medium,hh,"Habitat
heterogeneity",2,2,1990s,31,0.12887619529405897,0.13270548421566897,0.13378579844433894,0.13270548421566897,0.5483870967741935,0,0.45161290322580644
SD-scaled effect size,Thermal affinity,medium,hh,"Habitat
heterogeneity",3,3,2010s,31,0.08532654095688597,0.08484832165023974,0.09284510241902644,0.09260161356393283,0.41935483870967744,0,0.5806451612903226
SD-scaled effect size,Thermal affinity,medium,perc_cropland,Cropland,1,1,1970s,31,0.13498413971662868,0.1744801478810419,0.2002437490012026,0.18100388193045533,0.6129032258064516,0.0967741935483871,0.2903225806451613
SD-scaled effect size,Thermal affinity,medium,perc_cropland,Cropland,2,2,1990s,31,0.10874053209805683,0.0899777462066758,0.184810795037656,0.1341847161261684,0.45161290322580644,0.0967741935483871,0.45161290322580644
SD-scaled effect size,Thermal affinity,medium,perc_cropland,Cropland,3,3,2010s,31,0.1259441386816799,0.18633960570484795,0.2342428581267882,0.22860784227621922,0.5806451612903226,0.16129032258064516,0.25806451612903225
SD-scaled effect size,Thermal affinity,medium,perc_forest,Forest,1,1,1970s,31,0.20325100207297844,0.23882919990666826,0.2599848317528547,0.23882919990666826,0.6451612903225806,0.12903225806451613,0.22580645161290322
SD-scaled effect size,Thermal affinity,medium,perc_forest,Forest,2,2,1990s,31,0.2246383841272549,0.2625644765160594,0.2968737410040273,0.27644322014520134,0.7096774193548387,0.0967741935483871,0.1935483870967742
SD-scaled effect size,Thermal affinity,medium,perc_forest,Forest,3,3,2010s,31,0.2008905727009695,0.15624284069858616,0.2926689331531772,0.21508671369225604,0.6129032258064516,0.1935483870967742,0.1935483870967742
SD-scaled effect size,Thermal affinity,medium,perc_grass_shrub,"Grass/
shrubland",1,1,1970s,31,0.039436197177922294,0.03783088779781078,0.040791883883794476,0.03783088779781078,0.12903225806451613,0,0.8709677419354839
SD-scaled effect size,Thermal affinity,medium,perc_grass_shrub,"Grass/
shrubland",2,2,1990s,31,0.04008586714626426,0.02738410251490773,0.06282848990116537,0.046670113870592486,0.25806451612903225,0.06451612903225806,0.6774193548387096
SD-scaled effect size,Thermal affinity,medium,perc_grass_shrub,"Grass/
shrubland",3,3,2010s,31,0.06134291347722266,0.04892475290399487,0.09249993288168147,0.09381340920696184,0.3548387096774194,0.06451612903225806,0.5806451612903226
SD-scaled effect size,Thermal affinity,medium,perc_pasture,Pasture,1,1,1970s,31,0.03595161798652699,0.015870662267920964,0.06033389428451907,0.03529076997166993,0.25806451612903225,0.06451612903225806,0.6774193548387096
SD-scaled effect size,Thermal affinity,medium,perc_pasture,Pasture,2,2,1990s,31,0.011321133331966092,0.003732699246913804,0.06378691877206592,0.05413173835044285,0.22580645161290322,0.12903225806451613,0.6451612903225806
SD-scaled effect size,Thermal affinity,medium,perc_pasture,Pasture,3,3,2010s,31,0.07739497400654674,0.056749947619325884,0.09810324703192547,0.06373271186037102,0.41935483870967744,0.06451612903225806,0.5161290322580645
SD-scaled effect size,Thermal affinity,medium,perc_urban,Urban,1,1,1970s,31,0.078948091215789,0.03721203385081548,0.1528014923475671,0.13150000019577393,0.45161290322580644,0.12903225806451613,0.41935483870967744
SD-scaled effect size,Thermal affinity,medium,perc_urban,Urban,2,2,1990s,31,0.07346265429849083,0.08880306434665203,0.15962317058866338,0.13202982479755224,0.5161290322580645,0.16129032258064516,0.3225806451612903
SD-scaled effect size,Thermal affinity,medium,perc_urban,Urban,3,3,2010s,31,0.1050426190752016,0.13467976596991857,0.18343309568434724,0.17348985838849948,0.5161290322580645,0.1935483870967742,0.2903225806451613
SD-scaled effect size,Thermal affinity,medium,prec_breeding,Precipitation,1,1,1970s,31,-0.060598246502818705,-0.0448565195173594,0.1098977503677596,0.0868562406888917,0.0967741935483871,0.2903225806451613,0.6129032258064516
SD-scaled effect size,Thermal affinity,medium,prec_breeding,Precipitation,2,2,1990s,31,-0.08324715987629795,-0.05739708684572541,0.1002950496118639,0.10417945356012254,0.06451612903225806,0.3548387096774194,0.5806451612903226
SD-scaled effect size,Thermal affinity,medium,prec_breeding,Precipitation,3,3,2010s,31,-0.07318592928263998,-0.07702154249282561,0.15496288905861025,0.11566483400495109,0.12903225806451613,0.3225806451612903,0.5483870967741935
SD-scaled effect size,Thermal affinity,medium,tmean_breeding,Temperature,1,1,1970s,31,0.07265108549761046,0.003003679842732358,0.14511278552696025,0.10361772377017432,0.3548387096774194,0.0967741935483871,0.5483870967741935
SD-scaled effect size,Thermal affinity,medium,tmean_breeding,Temperature,2,2,1990s,31,0.0383556240660429,0.01343248099244214,0.17455182949713813,0.10951555338670034,0.25806451612903225,0.2903225806451613,0.45161290322580644
SD-scaled effect size,Thermal affinity,medium,tmean_breeding,Temperature,3,3,2010s,31,0.07817876088293384,0.01877633935276867,0.12683241217116759,0.06922982626654348,0.25806451612903225,0.06451612903225806,0.6774193548387096
SD-scaled effect size,Thermal affinity,very cold,hh,"Habitat
heterogeneity",1,1,1970s,32,0.1789986062885704,0.11613212792424601,0.18826923780623409,0.11785748673392311,0.5,0,0.5
SD-scaled effect size,Thermal affinity,very cold,hh,"Habitat
heterogeneity",2,2,1990s,32,0.17423972521908135,0.13850029508761547,0.17641510020096668,0.13850029508761547,0.5625,0,0.4375
SD-scaled effect size,Thermal affinity,very cold,hh,"Habitat
heterogeneity",3,3,2010s,32,0.1645149750978596,0.12053518532968102,0.16957351290306769,0.12053518532968102,0.53125,0,0.46875
SD-scaled effect size,Thermal affinity,very cold,perc_cropland,Cropland,1,1,1970s,32,-0.2099104403861191,-0.16686977049143786,0.3066681612006663,0.22744738179632396,0.15625,0.53125,0.3125
SD-scaled effect size,Thermal affinity,very cold,perc_cropland,Cropland,2,2,1990s,32,-0.26449315548093355,-0.12316372040651319,0.30923391505512743,0.22183353284325233,0.0625,0.5,0.4375
SD-scaled effect size,Thermal affinity,very cold,perc_cropland,Cropland,3,3,2010s,32,-0.28037138156293806,-0.3038868697606939,0.3252774740387234,0.3038868697606939,0.125,0.625,0.25
SD-scaled effect size,Thermal affinity,very cold,perc_forest,Forest,1,1,1970s,32,-0.02979874916999064,0.01049853631663632,0.2850313257549726,0.27179407121700594,0.4375,0.375,0.1875
SD-scaled effect size,Thermal affinity,very cold,perc_forest,Forest,2,2,1990s,32,-0.0560852974794745,-0.05875876280267445,0.34849211204309527,0.34312774556327585,0.40625,0.4375,0.15625
SD-scaled effect size,Thermal affinity,very cold,perc_forest,Forest,3,3,2010s,32,-0.02378921656340353,-0.018636155848856018,0.3555157326230983,0.32718100368140945,0.46875,0.4375,0.09375
SD-scaled effect size,Thermal affinity,very cold,perc_grass_shrub,"Grass/
shrubland",1,1,1970s,32,0.019452911541973303,9.051943631733102e-4,0.09789776637420759,0.06584123402034049,0.28125,0.09375,0.625
SD-scaled effect size,Thermal affinity,very cold,perc_grass_shrub,"Grass/
shrubland",2,2,1990s,32,-0.02646575361171528,0.001604724798225327,0.11849978111021997,0.07882226634392649,0.1875,0.25,0.5625
SD-scaled effect size,Thermal affinity,very cold,perc_grass_shrub,"Grass/
shrubland",3,3,2010s,32,-0.056536780036750646,-7.460256075798322e-4,0.1380314754775873,0.13125346265638105,0.1875,0.40625,0.40625
